stop_id,stop_lat,stop_lon,stop_calle,stop_esquina
8803,-31.34492834899313,-64.2860733847514,Av Recta Martinoli 8825,Esq. Padre Alberioni
8804,-31.34598460960708,-64.28412904553342,Av Recta Martinoli 8711,Esq. Carolina
8805,-31.34677555427305,-64.28129995897177,Av Recta Martinoli 8500,Esq. Veracocha
8806,-31.34698397049063,-64.27781571865923,Av Recta Martinoli 8311,Esq. Quraquen
8807,-31.34715617817273,-64.27518428068385,Av Recta Martinoli 8156,Esq. Buitrago
8808,-31.34722049023131,-64.27363867543022,Av Recta Martinoli 8105,Esq. Albert Sabin
8809,-31.34739987777824,-64.27092045751505,Av Recta Martinoli 7900,Esq. Garzon
8810,-31.34763539846306,-64.26746028343625,Av Recta Martinoli 7709,Esq H. Martinez
8811,-31.34780264254079,-64.26383470823086,Av Recta Martinoli 7415,Esq Braum (Pasando)
8812,-31.34798580570179,-64.26173339992339,Av Recta Martinoli 7000,
8813,-31.348173037878,-64.25890115145562,Av Recta Martinoli 6800,Esq  Speman
8814,-31.34836511589266,-64.25619441469951,Av Recta Martinoli 6675,Frente Colegio Lasalle
8815,-31.34924895671055,-64.25318320735586,Av Recta Martinoli 6200,Esq Neper
8816,-31.3503791072834,-64.2511066532051,Av Recta Martinoli 5921,Esq  Taravella
8817,-31.35275366930997,-64.2483848692223,Av Recta Martinoli 5631,Entre Gauss Y Papin
8818,-31.35748466180412,-64.2417639113535,Av Recta Martinoli 5135,Antes De Laplace (Ex Comisaria 14)
8819,-31.36119234451873,-64.23808371614973,Av Rafael Nuñez,Esq  Wast
8820,-31.36368959157132,-64.23864028104272,Av Hugo Wast 4650,Esq  Garzon
8821,-31.36703369734954,-64.23824680485431,Av Hugo Wast 4541,Esq  Reynafe
8822,-31.36822411065085,-64.23757676053268,Av Hugo Wast 4461,Esq  De Los Rios
8823,-31.3701584528206,-64.2369216662212,Gregorio Gavier 1921,Esq  Fader
8824,-31.37257097676315,-64.23816290417751,Jose Roque Funes 1707,Esq  G. Velez
8825,-31.37348835739638,-64.24027823391899,Jose Roque Funes 1617,Esq  N. Carranza
8826,-31.37599307041603,-64.24027537353847,Hilarion Plaza 4265,Entre R. Funes Y Campilo
8827,-31.37724635581529,-64.23835003808091,Hilarion Plaza 4112,Esq J. Bustos
8828,-31.37895618346357,-64.23561623540355,Hilarion Plaza 3907,Esq  R. Ferreyra 
8829,-31.3804127847428,-64.23309662209367,Hilarion Plaza 3780,Pasando Arruabarrena
8830,-31.38249227756003,-64.23466883907496,Mario Arruabarrena 1307,Esq. Jose Barros Pazos
8831,-31.38326581695659,-64.23360354467532,Jose Barros Pasos 3700,Esq. Luis Garcia
8832,-31.38473243000546,-64.23110176679458,Jose Barros Pasos 3550,Esq. Adolfo Orma
8833,-31.38587164895636,-64.22908555585491,Jose Barros Pazos,Esq. Pastor Gimenez
8834,-31.38792999319697,-64.22574245744012,Jose Barros Pasos 3287,Esq J. Lopez
8835,-31.38577682283016,-64.22371917045794,Javier  Lopez 1488,Esq  M. Coronado
8836,-31.38466217153849,-64.22275381253492,Javier Lopez 1694,Esq  Ilolay
7296,-31.42054456888202,-64.18783428165912,Bv. San Juan 127,Esq Independencia
7297,-31.42151295784391,-64.18408916521693,Bv. Arturo Illia 164,Esq  Ituzaingo
7298,-31.42249533880995,-64.18031165994478,Bv. Arturo Illia 410,Esq  Parana
8837,-31.44277034175994,-64.15121522669848,Av Pilar 2755,Esq  Tandil
8838,-31.44392001041711,-64.14806757195713,Ortubia 3750,Esq Larrañaga
8839,-31.44437468341672,-64.14635259299516,Chirinos De Posadas 3914,Esq  Casablanca
8840,-31.44500561985285,-64.14524354195498,Chirinos De Posadas 4100,Esq  S. Molina
8841,-31.44616433262118,-64.14311224741665,Chirinos De Posadas 4296,Esq  Home Pessoa 
8842,-31.44792876662649,-64.14001575234178,Chirinos De Posadas 4448,Esq  Entre Ahumada Y Maguna
8843,-31.44886935668066,-64.13836041102898,Chirinos De Posadas 4648,Esq  Cabeza De Vaca
8844,-31.44944914947632,-64.13729114109344,Chirinos De Posadas 4770,Esq  Fagoada
8845,-31.45038537959216,-64.1355561294233,Chirinos De Posadas 4818,Esq  Colectora
8846,-31.45174467648996,-64.13326943505001,Chirinos De Posadas 4980, Esq  Sotomayor (Pasando Circunvalacion)
8847,-31.45417160868677,-64.13233995584389,Alvarado 3530,Esq P De Araña
8848,-31.45625799233945,-64.13238762056032,Alvarado 3634,Esq  D. Pacheco
8849,-31.45825707249558,-64.13240491159918,Alvarado 3834,Esq  Arregui
8850,-31.45985277110708,-64.13244154325915,Alvarado 3700,Esq  Gral Savio Regreso
8851,-31.46040260881545,-64.12761132379488,Gral. Manuel Savio 5200,Empresa Its (Pta Linea Coniferal)
8852,-31.46046355883174,-64.12491284226559,Gral. Manuel Savio 5000,Frente Almacenes Epec
8853,-31.46050256503595,-64.11939661829932,Gral. Manuel Savio,Frente Generadores Epec
8854,-31.46050549445322,-64.1163357926721,Gral. Manuel Savio,Frente Materfer
8855,-31.46044171811772,-64.11363547729975,Gral. Manuel Savio,Esq  Gamarra
8856,-31.46186155573955,-64.11200326762467,Agustin Gamarra 5644,Esq  S. Morales
8857,-31.46359554744879,-64.11019393392866,Agustin Gamarra 5780,Esq  Rda Ferreyra
8858,-31.46497074427774,-64.11120812297798,Cipriano Perello 4782,Esq  Juan De Dios
8859,-31.4662813556984,-64.11295182526264,Cipriano Perello 4980,Esq  Duran
8860,-31.46717171398712,-64.11410251271718,Cipriano Perello 5082,Esq  De Medina
8861,-31.45020959553293,-64.13929514286254,Santiago Larraguibel 4615,Esq  Escalante
8862,-31.44831370413635,-64.13954733796656,Escalante, Esq Chirinos De Posadas
8863,-31.44200723122333,-64.14404936688256,Diego De Torres 2667,Esq  Reynoso
8864,-31.44046920973269,-64.14404906709572,Diego De Torres 2557,Esq  Montes De Oca
8865,-31.4387989874612,-64.14321120939495,Miguel De Sesse 3300,Esq  Solares
8866,-31.43867949064174,-64.14073779935394,Miguel De Sesse 3500,Esq  Pedernera
8867,-31.4388711768745,-64.13849561591853,Miguel De Sesse 3752,Esq  Union Ferroviaria
8868,-31.43815624892662,-64.1366345201087,Enrique Berduc 2430,Esq  Lucio V. Mansilla
8869,-31.43633146040102,-64.13662091333669,Enrique Berduc 2345,Esq  24 De Febrero
8870,-31.43529316646947,-64.13748548716286,Asturias 3807,Esq  Union Ferroviaria
8871,-31.43527881396214,-64.13968091277111,Asturias  3600,Esq  Leartes (Ex Matadero)
8872,-31.43530077334946,-64.14344282277438,Asturias 3260,Esq  D. De Torres
8873,-31.43531893329321,-64.14820369826055,Asturias 2923,Esq  T. Narvaja
8128,-31.43496033156848,-64.15184710496595,Provincias Vascongadas 2333,Esq  Asturias
8874,-31.43463214534801,-64.15275557917941,Castilla 2403,Esq  Burgos
8103,-31.43542688660225,-64.1542657509228,Castilla 2281,Esq  San Sebastian
8875,-31.43686318623485,-64.15691610181933,Castilla 2027,Esq  Barcelona
8104,-31.4377730440589,-64.15846007099904,Castilla 1915,Entre   Salamanca Y  Santander
8876,-31.43730323260659,-64.16041110935191,Santander 2450,Esq  Malaga
8877,-31.43610857102811,-64.16181059303227,Leon 1800,Esq  El Escorial
8878,-31.43615331539773,-64.1642055703312,Leon 1639,Pasando Tolosa
8879,-31.43614179977199,-64.16644942034304,Leon 1481,Esq   Revolucion De Mayo
8880,-31.43613704049296,-64.1685369944093,Leon 1313,Esq  Av Madrid
7927,-31.43804982330012,-64.16886681259278,Av. Madrid,Frente  Esq Malaga (Epec)
7928,-31.44024556072022,-64.16887912255027,Av. Madrid 2450,Esq  Cruz Roja
7929,-31.44057731377373,-64.170751197392,Cruz Roja Argentina 226,Frente Estacion De Epec
7930,-31.44127260605186,-64.17646909515807,Cruz Roja Argentina 1300,Esq  Richieri
7931,-31.44171732630542,-64.17997103265489,Cruz Roja Argentina,Fte Hospital  Militar
7932,-31.44198166290817,-64.18243694614189,Cruz Roja Argentina,Esq  Nores Martinez
8881,-31.43971855687158,-64.18204765434037,Haya De La Torre,Esq  F. Alcorta (Cañada)
8882,-31.43889975590953,-64.18522900740723,Haya De La Torre,Esq  Urquiza
7178,-31.43884615424381,-64.18699298510218,Haya De La Torre S/N,Frente Facultad De Enfermeria
7179,-31.4385038873034,-64.18838539292112,Haya De La Torre S/N,Frente Pabellon Argentina Cdad Univer.
7187,-31.43636376994115,-64.18798099651202,Enrique Barros S/N,Frente Facultad De Fonoaudiologia
7188,-31.43368682650847,-64.18580286774102,Av. Los Nogales S/N,Facultad Ciencias De La Informacion
7189,-31.42963054613962,-64.1840179037562,Av. Ciudad De Valparaiso S/N,Plaza Del Bicentenario
7190,-31.42597242561032,-64.18351477474111,Bv. Chacabuco 745,Esq San Lorenzo
7191,-31.422463773634,-64.18206350849128,Bv. Chacabuco 451,Esq Bv Illia
7193,-31.41788725523638,-64.1801374268816,Bv. Chacabuco 53,Esq  25 De Mayo
7047,-31.41570916380509,-64.17921545597731,Av. Maipu 150,Esq  Catamarca
7048,-31.41226350286886,-64.17775646200681,Av. Maipu 444,Esq  Alvear
7358,-31.41039666001081,-64.18061153938096,Sarmiento 61,Esq  R. Indarte
8881,-31.40786546918824,-64.18919180936078,Humberto Primo  532,Esq  F. Alcorta (Cañada)
8882,-31.40699073734552,-64.19214534016949,Humberto Primo  754,Esq  Urquiza
8883,-31.40425579047727,-64.19329691945589,Nicolas Avellaneda 738,Esq  Ducasse
8884,-31.40291255745125,-64.19381570413984,Martin Garcia 160,Esq  Famatina
8885,-31.40101224620075,-64.19506452316065,Martin Garcia 378,Esq  Europa
8886,-31.39862157017803,-64.19663993435397,Martin Garcia 640,Esq  Zelaya
8887,-31.39762885592223,-64.19812166700241,Federico Brandsen 071,Esq  C. Barros (Ipem 043 H. Irygoyen)
8888,-31.39775917357217,-64.20036807148327,Bialet Masse 1810,Entre Brandsen Y Hualfin
8889,-31.39615731978506,-64.20381535279957,Dr. Eliseo Canton 1900,Esq  A. Orgaz
8890,-31.39522486010187,-64.20695119724084,Dr. Eliseo Canton 2180,Esq  E. Clermont
8891,-31.39472746269437,-64.20845576654737,Dr. Eliseo Canton 2352,Esq  Blanes
8892,-31.39403461767023,-64.21064300398656,Dr. Eliseo Canton,Esq O. Pinto
8893,-31.38974312743719,-64.2155031602689,Las Playas 1530,Esq  Ilolay
8894,-31.39068265455295,-64.21709922985802,Las Playas 1400,Esq M. Larra
8895,-31.38962418156062,-64.21902504732596,Mariano Larra 2900,  Esq Gato Y Mancha
8896,-31.38789311529346,-64.22207240376281,Mariano Larra 3100,Esq  T. Castellanos
8897,-31.38662670054998,-64.22436527476577,Mariano Larra 3230,Esq  J. Lopez
8898,-31.38423074041365,-64.23604170151548,Mario Arrruabarrena 1153,Esq  P. Luna
8899,-31.38546132803566,-64.23698571314566,Mario Arruabarrena 1000,Esq  E. Lamarca
8900,-31.38394212979719,-64.2398336881643,Emilio Lamarca 3800,Esq  R. Ferreyra
8901,-31.38255666981247,-64.24221063660588,Emilio Lamarca 3970,Esq  J. Bustos
8902,-31.38160968191522,-64.24388728169173,Emilio Lamarca 4178,Esq  F. Y Mendoza
8903,-31.37935962664003,-64.2448395156396,Molina Navarrete,Esq  M. Pidal
8904,-31.37799329729135,-64.24677283661983,Av Ramon Menendez Pidal 4532,Esq  B. Portela
8905,-31.37650825586822,-64.24698078676437,Manuel Amuchastegui 1150,Antes De Cortajarena
8906,-31.37600770363936,-64.24674490737995,Manuel Amuchastegui 1250,Esq  A. Argibay
8907,-31.37576999751779,-64.24589596628854,Manuel Amuchastegui 1350,Esq  Lafinur
8908,-31.37617845667131,-64.24416846931355,Juan Crisostomo Lafinur  4100,Esq  A. Rivas
8909,-31.35124280124855,-64.25041742900893,Eduardo Branly 6100,Esq   R. Martinoli
8910,-31.354910933932,-64.24589807765233,Av Recta Martinoli 5300,Esq Torricelli
8911,-31.37568940425372,-64.24126897422629,Jose Roque Funes1461,Esq  Hilarion Plaza
8912,-31.37612085448938,-64.24413698771319,Juan Crisostomo Lafinur 4100,Esq  A. Rivas
8913,-31.37571938582629,-64.24568775174679,Juan Crisostomo Lafinur,Esq  Amuchastegui
8914,-31.37607568908247,-64.24687757479516,Manuel Amuchastegui 4585,Esq  Argibay
8915,-31.37670223983598,-64.24720496691505,Manuel Amuchastegui,Pasando Cortajarena
8916,-31.37808124814822,-64.24688593431782,Av Ramon Menendez Pidal,Pasando B. Portela
8917,-31.37911982304303,-64.2450994813533,Av Ramon Menendez Pidal  4400,Entre L. Ceballos Y M. Navarete
8918,-31.38120760050742,-64.24489015152145,Emilio Lamarca 4250,Esq  Obispo Luque
8919,-31.38186878274274,-64.24375610617315,Emilio Lamarca 4170,Esq  D. Campillo
8920,-31.3832625863188,-64.24131410664623,Emilio Lamarca 4027,Esq  V. Rodriguez
8921,-31.38385420117904,-64.2402943186986,Emilio Lamarca 3970,Esq  N. Rodriguez
8922,-31.38556775545483,-64.23726881524664,Emilio Lamarca 3819,Esq  Arruabarrena
8923,-31.38664565957111,-64.23544544018073,Emilio Lamarca 3659,Esq  J. Maturana
8924,-31.38921832145361,-64.223457289453,Jose Barros Pasos 3100,Esq  T. Castellanos
8179,-31.39017814253803,-64.22118644241843,Jose Barros Pazos 2950,Entre Pedroni Y P. Galeano (Plaza)
8925,-31.39023591881955,-64.21875475705203,Rufino Cuervo 1392,Esq  M. Larra
8926,-31.38927469236073,-64.21759141000591,Rufino Cuervo 1489,Esq  M. Coronado
8927,-31.3949381592954,-64.21242920683228,Dr. Angel Roffo 2633,Esq  M. Castex
8928,-31.39567312313817,-64.21004110079967,Dr. Angel Roffo 2417,Entre Chutro Y O. Pinto  
8929,-31.39636131448193,-64.20785414780036,Dr. Angel Roffo 2205,Esq  Enfermera Clermont
8930,-31.39728193252377,-64.20480428940947,Dr. Angel Roffo,Esq  A. Orgaz
8931,-31.39772211651769,-64.20405594797604,Dr. Faustino Tronge 1032,Esq  Ballerini
8932,-31.39839767505411,-64.20179378859945,Pje Benjamin Cruz 1015,Esq  C. Cassafousth
8933,-31.39969844967591,-64.19958675284093,Carlos Cassafouth 1619,Esq  Chubut
8934,-31.40107333439266,-64.19668477450446,Castro Barros 417,Esq  Europa
8935,-31.40490855328898,-64.19432476079886,Castro Barros 050,Esq  R. De Velazco
8936,-31.40840856282056,-64.19472983513937,Nicolas Avellaneda 359,Esq  Santa Rosa (Tribunal De Cuentas Municipal)
7175,-31.42969032140191,-64.18457400023969,Av. Hipolito Yrigoyen 660,Fte. Plaza España
7176,-31.43180107578174,-64.18425962197378,Av. Hipolito Yrigoyen 800,Fte. Parque De Las Tejas
7177,-31.43543092614063,-64.18541581385,Av. Ciudad De Valparaiso S/N,Fte. Facultad Cs. Economicas (Ciudad Universitaria)
8937,-31.43826394165546,-64.18597785580864,Av Ciudad De Valparaiso,Esq  Haya De La Torre
8938,-31.44182812199421,-64.18660900420939,Av Ciudad De Valparaiso,Esq  Cruz Roja
8005,-31.44215897330889,-64.18306163969835,Cruz Roja Argentina,Esq  Nores Martinez
8006,-31.44179036637137,-64.17996780350508,Av. Pablo Richieri 2490,Frente Hospital Militar
7947,-31.44131109359811,-64.17489140297624,Av. Malagueño 1500,Pasando Richieri
7948,-31.44081090512048,-64.17167019572744,Av. Malagueño 1769,Fte Epec
7949,-31.44054022363794,-64.16911005961653,Av. Malagueño 1900,Esq  Av Madrid
8939,-31.43916242471316,-64.16867445140886,Av Madrid 2700, Esq Mayorga
7950,-31.43746082452908,-64.1687014323928,Av. Madird 2500,Esq  Murcia (Fte E.P.E.C.)
7951,-31.43549353981656,-64.16870484401126,Av. Madrid 2333,Esq  Valladolid
8940,-31.43438844595768,-64.16803443957147,Valencia 1400,Esq  Monserrat
8941,-31.43440590961203,-64.16628463056463,Valencia 1498,Esq   Zaragoza
8942,-31.43441059314715,-64.16317204028668,Valencia 1678,Esq  Extremadura
8943,-31.43394571122887,-64.16052414453301,Valencia 1928,Esq  Bilbao
8944,-31.43483574660435,-64.15960167573681,Bilbao 2300,Esq  Leon
8945,-31.43608457456543,-64.15869254429187,Bilbao 2450,Esq  Malaga
8946,-31.43723303173852,-64.15783114907623,Bilbao 2592,Esq  Castilla
8127,-31.4373277262013,-64.15527684363174,Asturias 2056,Esq  Cadiz
8947,-31.43627002193943,-64.15335940756707,Asturias 2292,Esq  Cataluña
8948,-31.43533744083794,-64.15044140464117,Asturias 2794,Esq  A. Funes
8949,-31.43543782980357,-64.148102515279,Asturias 2932,Esq  Futaleyfu
8950,-31.43545359900793,-64.14501041291373,Asturias 3138,Fte Monoblock Barrio Colon
8951,-31.4353835261058,-64.14293054256518,Asturias 3296,Esq  Solares
8952,-31.4353841643894,-64.13936792477179,Asturias 3600,Esq  Leartes (Ex Matadero)
8953,-31.43536906145074,-64.13683895817016,Asturias 3900,Esq. Berduc
8954,-31.43665801354391,-64.13673068577154,Enrique Berduc, Esq D. Paroissien
8955,-31.43775753253873,-64.1367339764421,Enrique Berduc 2384,Esq  Lucio V. Mansilla
8956,-31.43882004859977,-64.1376984878411,Miguel De Sesse 3717,Esq  Union Ferroviaria
8957,-31.43860223454974,-64.14031570146938,Miguel De Sesse 3500,Esq  Pedernera
8958,-31.43874065841446,-64.14283232203154,Miguel De Sesse 3300,Esq  Solares
8959,-31.43980128316477,-64.14412192024167,Diego De Torres 2500,Esq  Montes De Oca
8960,-31.44137275350276,-64.1441452851841,Diego De Torres,Esq  A. De Reynoso
8961,-31.44430961370819,-64.14456428210165,Segredo De Molina 2720,Esq  Esq C. Y Saravia
8962,-31.4488170233437,-64.13965775045783,Escalante 3150,Entre M. Escola Y Cabeza De Vaca
8963,-31.45029207197338,-64.13917325549548,Santiago Larraguibel 4622,Entre Escalante Y Tomas De Llana
8964,-31.45021343341238,-64.13664837023512,Santiago Larraguibel 3800,Esq   Manuel Mayorga
8965,-31.46495778607801,-64.09180609276774,Av. Vucetich 6925, Esq J. Ohm
8966,-31.46494416967012,-64.09460976129263,Av. Vucetich 6673, Esq  Gutemberg
8967,-31.46495081523601,-64.09675327625557,Av. Vucetich 6505, Esq Av. Kelvin
8968,-31.46494827330649,-64.09949185426001,Av. Vucetich 6300, Esq Dalton
8969,-31.46492226464109,-64.10263274912363,Av. Vucetich 6100, Esq Sabattini
8970,-31.46390295378027,-64.1039790777427,Av. Gdor. Amadeo Sabattini 6050, Esq Pestaña
8971,-31.46161501767779,-64.10637667818179,Av. Gdor. Amadeo Sabattini 5821, Esq Perello
8972,-31.4608362829796,-64.11156526119574,Armas Argentinas 5512, Esq Mackena
8973,-31.46197742492904,-64.11051880592731,Juan Mackena 5696, Esq J. Pena
8974,-31.46321755378918,-64.11038137549367,Pablo Zufriategui 4568, Esq Gamarra
8975,-31.46327443109791,-64.11176889238664,Garcia Sequeira 5721, Esq J. Pena
8976,-31.46206625175759,-64.11302094182787,Garcia Sequeira 5601, Esq Soldado De La Independencia
8977,-31.46129520709818,-64.11379684674988,Garcia Sequeira 5569, Esq 1/2 Cuadra Antes De J. Murga
8978,-31.46048417039215,-64.1146195248445,Garcia Sequeira 5500,  Esq Gral Savio
8979,-31.44383560226087,-64.1481340475861,Octubia 3700,Esq  11 De Septiembre
8980,-31.44157248109173,-64.14740138292657,Morales De Alvornoz 2938, 1/2 Cuadra Antes De R. Ocampo
8981,-31.44159297779927,-64.14576540719683,Morales De  Alvornoz 3078, Esq Gorriti
8982,-31.44158722910365,-64.14436479222752,Morales De Alvornoz 3182, Esq D.  De Torres
8983,-31.44114742855009,-64.14351570838699,Av. Los Sauces 3236, Esq Solares
8984,-31.44114617645065,-64.1421946115,Av. Los Sauces 3396, Esq Obispo Catellanos
8985,-31.44114757581952,-64.13938625344234,Av. Los Sauces 3592, Esq Learte
8986,-31.4390479411498,-64.13897144910534,Learte 2477, Esq  M. De Sesse
8987,-31.43755750418736,-64.1390783015041,Learte 2409, Esq Dupuy
8988,-31.43554162770571,-64.13907901289927,Learte 2311, Esq Asturias
8989,-31.43539232068777,-64.13481637666851,Asturias 4059, Esq Ucacha
8990,-31.43373025181654,-64.13331573575249,Ucacha 2205, Esq  Sabattini
8991,-31.43473427439065,-64.13173782072072,Av. Gdor. Amadeo Sabattini 4276, Esq Tancacha
8992,-31.43621491011642,-64.1302007855502,Av. Gdor. Amadeo Sabattini 4390, Esq Totoralejos
8993,-31.43827248219825,-64.12876929015385,Av. Gdor. Amadeo Sabattini, Cpc Empalme
8994,-31.43814983618406,-64.12826571798568,Av. Gdor. Amadeo Sabattini, Esq Carnerillo (Cpc Empalme) (Arco De Cba)
8995,-31.43626747928112,-64.12972226126176,Av. Gdor.Amadeo Sabattini 4445, Esq Totoralejos
8996,-31.43472344249247,-64.13125441633422,Av. Gdor. Amadeo Sabattini 4303, Esq Tancacha
8997,-31.43468795317973,-64.13413543381327,Punilla 2431, Esq Miserere
8998,-31.4353084073368,-64.13483585913696,Asturias 4059, Esq De Prato Regreso
8999,-31.4352835880505,-64.13651387644168,Asturias 3900, Esq E. Berduc (Reg)
9000,-31.43611250913527,-64.13920441455714,Learte 2311, Esq Corvalan
9001,-31.43784763475255,-64.13921903900007,Learte 2422, Esq Lucio V. Mansilla
9002,-31.44087493055421,-64.13915656937905,Learte 2600, Esq Av. Los Sauces
9003,-31.44101564365042,-64.14182190913039,Av. Los Sauces 3411, Esq Obispo Catellanos
9004,-31.44148625357227,-64.14521388459512,Alonso  De Reynoso 3109, Esq Gorriti
9005,-31.44148720437021,-64.14797306684422,Alonso De Reynoso 2921, Esq Villegas
9006,-31.46040844007441,-64.1296192268461,General Savio 5200,Esq  Bustos
9007,-31.46262558551767,-64.11122594087225,Agustin Gamarra 5596, Esq J. Pena
9008,-31.46195310431052,-64.11006813577141,Jose Maria Pena 4479, Esq De Las Sales
9009,-31.46091106082107,-64.10978530340955,Armas Argentinas, Esq S. Morales
9010,-31.46202329990266,-64.10612728634052,Av. Gdor. Amadeo Sabattini 5839, Esq J. Villegas
9011,-31.46463646879158,-64.10344182260584,Av. Gdor. Amadeo Sabattini 6100, Entre Pestaña Y Vucetich (Reg)
9012,-31.46505385419755,-64.10046285207723,Av. Vucetich 6110, Esq Taylor
9013,-31.46506414296756,-64.09914025032025,Av. Vucetich 6350, Esq Diesel
9014,-31.46507753185778,-64.0971265407625,Av. Vucetich 6484, Esq Av Kelvin
9015,-31.46508575137002,-64.09489675381515,Av. Vucetich 6640, Esq Gutemberg
9016,-31.4650654185037,-64.09233813130245,Av. Vucetich 6900, Esq Omh
7938,-31.4352673788099,-64.17595298684965,Concepcion Arenal 1300,Esq Richieri (Cdad De Las Artes)
7939,-31.43625044897622,-64.1759341900751,Av. Pablo Richieri 2100,Frente Hosp. Ferreyra (Ex Español)
7940,-31.43923593556801,-64.1764480658421,Av. Pablo Richieri 2300,Esq Luis Velez
9017,-31.4410489285645,-64.17675959720654,Pablo Richieri 2500, Esq Cruz Roja
7933,-31.44232996484221,-64.18570084341737,Cruz Roja Argentina 900,Esq  Valparaiso
7934,-31.44258799206356,-64.18796755027628,Cruz Roja Argentina,Pasando Rotonda De Valparaiso
7935,-31.44323195348148,-64.19316431466481,Cruz Roja Argentina,Esq  Bernardinelli
9018,-31.42380144769068,-64.18278882744389,Bv. Chacabuco 510, Esq Rondeau
7820,-31.4172238092138,-64.18386616429189,San Jeronimo,Esq Independencia  (Pza San Martin)
9019,-31.43623918100771,-64.18822112093267,Enrique Barros S/N,Frente Facultad De Fonoaudiologia
9020,-31.43818438945715,-64.18953623503327,Haya De La Torre S/N, Esq  E. Barros( Pabellon Argentina)
7180,-31.43739285052938,-64.19190002978327,Haya De La Torre S/N,Frente Facultad Matematicas Y Fisica
9021,-31.44337475155245,-64.19313858902522,Cruz Roja,Esq Bernardinelli
8003,-31.44292977046809,-64.1895562606553,Cruz Roja Argentina,Esq N. Saravia
8004,-31.44270956767779,-64.18776421534925,Cruz Roja Argentina,Esq Valparaiso (Reg)
8007,-31.44089263413271,-64.17648268736367,Av. Pablo Richieri 2490, Esq Richieri
7869,-31.43732229194239,-64.17591579092016,Av. Pablo Richieri 2200,Fte Secretaria De Ambiente De Cba
7870,-31.43501947331416,-64.17626955882137,Concepcion Arenal 1210,Esq Genaro Perez
9022,-31.47998413974401,-64.13907439562362,Charlone 4507, Entre Muñecas Y Wagnes
9023,-31.47700289167,-64.14053175382772,El Quebracho 4205, Esq Estombas
9024,-31.47701314925761,-64.14363513244525,El Quebracho 4055, Esq Murgiondo
9025,-31.47705274603325,-64.14517082830541,El Quebracho 3965, Esq Baldrich
9026,-31.47705754176614,-64.1474278634887,El Quebracho 3805, Esq 11 De Septiembre
9027,-31.45364819760558,-64.14711313794014,Juan Jufre,Publica Esq Publica (2 Cuadras Desde 11 Set)
9028,-31.45361227550109,-64.14566266876611,Juan Jufre,Publica Esq Publica (4 Cuadras Desde 11 Set)
9029,-31.45160841194761,-64.1460972747027,Publica Esq Publica,1 Cuadra Despues De Doblar
9030,-31.44986930219911,-64.14621578171338,Publica Esq Publica, 3 Cuadras Antes De 11 De Septiembre
9031,-31.4497564685714,-64.14811685507088,Publica Esq Publica, Esq  11 De Septiembre
9032,-31.43945139617746,-64.14839990753416,Tristan Narvaja 2515, Esq M. De Marmol
9033,-31.43748017549119,-64.14843598839826,Tristan Narvaja 2409, Esq Dupuy
9034,-31.43556541228987,-64.14845132888938,Tristan Narvaja, Esq Asturias
9035,-31.43677352313139,-64.1594115738323,Salamanca 2454, Esq Malaga
9036,-31.43510091041244,-64.16065245846247,Salamanca 2311, Esq Valladolid
9037,-31.43522564320005,-64.16279349168619,Valladolid 1757,  Esq Extremadura
9038,-31.43524998276719,-64.16487341865196,Valladolid 1619, Esq Cartagena
9039,-31.43523723862579,-64.16680266912972,Valladilid 1463, Esq Vigo
9040,-31.40984354578965,-64.18254036841789,Sarmiento 92, Esq R. Indarte
9041,-31.40846302131497,-64.1853542219713,Tucuman 84,Entre Humberto I Y La Tablada
7575,-31.40833553179734,-64.18398188658841,Tablada 220,Esq General Paz
9042,-31.43065926275558,-64.16816500595901,Av.Gdor. Amadeo Sabattini, Fte Plaza Belgrano
9043,-31.43332731995166,-64.16794429986227,Monserrat 2186, Esq La Coruña
9044,-31.4341912772324,-64.16793121645735,Monserrat 2246, Esq Valencia
9045,-31.43593999771203,-64.16153437899253,Santander 2344, Esq Leon
9046,-31.43770552533775,-64.16023368492947,Santander 2474, Esq Navarra
8126,-31.43891488288546,-64.15820582152048,Asturias 1890, Esq Salamanca
9047,-31.43640059174063,-64.1485644076589,Tristan Narvaja 2360, Esq Andalucia
9048,-31.43773297220447,-64.14855482519057,Tristan Narvaja 2422, Esq Lucio V Mansilla
9049,-31.43969613632668,-64.14855467605754,Tristan Narvaja 2530, Esq Montes De Oca
9050,-31.44982536705341,-64.1477869911548,Publica Esq Publica,1 Cuadra Entrando De 11 De Septiembre (Reg)
9051,-31.44981717858396,-64.14641159969625,Publica Esq Publica,3 Cuadras Entrando De 11 De Septiembre(Reg)
9052,-31.45107413952928,-64.14625803022403,Publica Esq Publica,2 Cuadra Doblando(Reg)
9053,-31.45218074359107,-64.14571356272023,Publica Esq Publica,3 Cuadras Doblando(Reg)
9054,-31.45357443096294,-64.14608294748606,Juan Jufre ,4 Cuadras Antes 11 De Septiembre (Reg)
9055,-31.4535723962472,-64.14794589951815,Juan Jufre, Esq 11 De Septiembre (Hot Sobremon)
9056,-31.46478107501047,-64.14710376769301,De Las Leyes Agrarias 3822, Esq Bogado
9057,-31.46479351370178,-64.1454076174617,De Las Leyes Agrarias 3894, Esq Baldrich
9058,-31.46585743826289,-64.14368350496402,Murgiondo 4590, Esq De Las Altas Cumbres
9059,-31.46591485507293,-64.14596687290413,De Las Las Altas Cumbres 3935, Esq Bonorino
