"stop_id","stop_calle","stop_esquina","stop_lon","stop_lat","coord"
7275,"PEDRO NAON 651","ENTRE MARCO DEL PONT Y ALEJANDRA PIZERNICK",-64.154182411,-31.3638572737,"-64.15407802007255,-31.36404668402517,0"
7276,"MARCO DEL PONT 1160","ESQ. PEDRO LACASA",-64.153281019,-31.3646083089,"-64.15309985561699,-31.36501596465136,0"
7277,"ALTO ALEGRE 834","ESQ. SANTA ANA",-64.2638322751,-31.4112564007,"-64.26390804463003,-31.41136671215587,0"
7278,"ALTO ALEGRE 920","ESQ. PJE. QUINTELEN",-64.263450449,-31.4129175253,"-64.26384473088031,-31.41305348021237,0"
7279,"ALTO ALEGRE 1040","ESQ. MANUEL NAMUNCURA",-64.2632651989,-31.4146391834,"-64.26381685850737,-31.4153813798674,0"
7280,"MANUEL NAMUNCURA 5870","ESQ. ANTOFAGASTA",-64.2616828721,-31.4151505109,"-64.26164582915993,-31.41559957354641,0"
7281,"AV. SANTA ANA 4349","ESQ. JUAN GARCIA MARTINEZ (FTE. SUPERMERCADO VEA)",-64.2417061754,-31.4111455369,"-64.24140775079562,-31.41183053272745,0"
7282,"AV. SANTA ANA 4075","ENTRE GUARDIA NACIONAL Y AGUSTIN ROQUE ARIAS",-64.2371732962,-31.4115690465,"-64.23748860776389,-31.41153007018283,0"
7283,"AV. SANTA ANA 3821","ENTRE JUAN TERRADA Y FLORENCIO MORLOTE",-64.2343242938,-31.4115939099,"-64.23446466753779,-31.41187815229392,0"
7284,"AV. SANTA ANA 3550","ENTRE FELIX PAZ Y GAONA (FTE. MARIANO MAX)",-64.2312185309,-31.4121632806,"-64.23063638795721,-31.41263347549896,0"
7285,"AV. SANTA ANA 3331","ESQ. AV. LOS PLATANOS",-64.2286287624,-31.4126431985,"-64.22850235797534,-31.4130542447908,0"
7286,"AV. SANTA ANA 3079","ENTRE MAESTRO VIDAL Y VELEZ",-64.2253225876,-31.4131855113,"-64.22540059320131,-31.41365361433921,0"
7287,"AV. SANTA ANA 2777","ENTRE ESPORA Y PJE. ALMMIRANTE GUILLERMO BROWN",-64.2213250017,-31.4135390768,"-64.22184438918725,-31.41436135970557,0"
7288,"AV. SANTA ANA 2477","ESQ. OLEGARIO CORREA",-64.2178997087,-31.4142354877,"-64.21765636644399,-31.41521070752031,0"
7289,"AV. SANTA ANA 2139","ENTRE ANGEL AVALOS Y HAEDO",-64.2150643384,-31.4148914766,"-64.21410498187329,-31.41590303195861,0"
7290,"AV. SANTA ANA 1969","ENTRE OCAÑA Y ING. JUAN M. LOPEZ",-64.2114510149,-31.4159937939,"-64.21142951362697,-31.4164388427731,0"
7291,"SAN LUIS 1627","ESQ. RIO NEGRO",-64.2099997224,-31.4177196207,"-64.20837578099851,-31.41806781386416,0"
7292,"BATALLA DE CEPEDA 187","ENTRE GREGORIO LUNA Y CARDENAS  Y ARAOZ",-64.207065821,-31.4157439742,"-64.2066020756187,-31.41545800914657,0"
7293,"BATALLA DE CEPEDA 229","ESQ. AV. DUARTE QUIROS",-64.2034125908,-31.4141141862,"-64.20286131962584,-31.41415670837266,0"
7294,"CASEROS 550","ENTRE ARTURO M. BAS Y SIMON BOLIVAR (FTE. TRIBUNALES  I)",-64.1921167443,-31.4161480803,"-64.19213744518198,-31.41623819045067,0"
7295,"CASEROS 223","ENTRE BELGRANO Y AV. VELEZ SARSFIELD",-64.1886105925,-31.4169071745,"-64.188187068996,-31.41741276870051,0"
7296,"BV. SAN JUAN 127","ENTRE AV. VELEZ SARSFIELD Y OBISPO TREJO",-64.1873404319,-31.4201731725,"-64.18783428165912,-31.42054456888202,0"
7297,"BV. ARTURO ILLIA 164","ENTRE BUENOS AIRES E ITUZAINGO",-64.1858962465,-31.420541185,"-64.18408916521693,-31.42151295784391,0"
7298,"BV. ARTURO ILLIA 410","ENTRE OBISPO SALGUERO Y PARANA",-64.1807614676,-31.4220692369,"-64.18031165994478,-31.42249533880995,0"
7299,"BV. ARTURO ILLIA 564","ESQ. BALCARCE",-64.1776359672,-31.4228571126,"-64.17812119321243,-31.42306169984555,0"
7300,"AV. GDOR. AMADEO SABATTINI 300","FTE. ZOOLOGICO",-64.1737452746,-31.4249003901,"-64.17376297811644,-31.42586773844161,0"
7301,"AV. GDOR. AMADEO SABATTINI 500","FRENTE ACA",-64.171927101,-31.4269172267,"-64.17157902850175,-31.42804717887625,0"
7302,"BAJADA PUCARA 1970","FTE. HOSPITAL RAWSON",-64.1697198915,-31.4277677765,"-64.16938857157847,-31.42807709007306,0"
7303,"BV. JUAN DOMINGO PERON 901","FTE. NUEVA TERMINAL DE OMNIBUS",-64.1719495157,-31.4251133591,"-64.17134862017493,-31.4247907912285,0"
7304,"BV. JUAN DOMINGO PERON 300","FTE. TERMINAL DE OMNIBUS",-64.1738137555,-31.4221107201,"-64.17473617063813,-31.42206800540122,0"
7305,"SAN JERONIMO 571","ENTRE BALCARCE Y PARANA",-64.1773883654,-31.4192791261,"-64.17731547660149,-31.4192441246364,0"
7306,"SAN JERONIMO 375","ENTRE OB. SALGUERO Y CHACABUCO",-64.1787208067,-31.418504167,"-64.17966008721342,-31.41856153790388,0"
7307,"27 DE ABRIL 174","ESQ. AV. VELEZ SARSFIELD",-64.1851466212,-31.4168677974,"-64.18696975209714,-31.41635426707091,0"
7308,"27 DE ABRIL 448","ENTRE AV. MARCELO T. DE ALVEAR Y JUJUY",-64.1901829067,-31.4154773621,"-64.19044813882353,-31.41534335131746,0"
7309,"27 DE ABRIL 834","ENTRE GRAL. ARTIGAS Y SAN JOSE DE CALAZANZ",-64.1945298433,-31.4141239799,"-64.19576855878998,-31.41378055375808,0"
7310,"PASO DE LOS ANDES 190","ESQ. CASEROS",-64.1997662571,-31.4137870534,"-64.19969014728363,-31.413759008394,0"
7311,"BV. SAN JUAN 1288","ESQ. PJE. GDOR. PEDRO FRIAS.",-64.2030130791,-31.4165819229,"-64.20243246521638,-31.41669469851524,0"
7312,"BV. SAN JUAN 1560","ESQ. MONTEVIDEO",-64.2056121252,-31.4163459855,"-64.20611649512912,-31.41622547303552,0"
7313,"AV. SANTA ANA 1722","ENTRE DR. ANGEL ROQUE SUAREZ Y SOL DE MAYO (FTE. VEA)",-64.2090662354,-31.4168019925,"-64.20920901757077,-31.41674502154746,0"
7314,"AV. SANTA ANA 1970","ESQ. OCAÑA",-64.2120338657,-31.4162906472,"-64.212483787495,-31.41611831662454,0"
7315,"AV. SANTA ANA 2224","ENTRE ANGEL AVALOS E HIPOLITO VIEYTES",-64.2145816686,-31.4157424673,"-64.21534409218883,-31.41555625109582,0"
7316,"AV. SANTA ANA 2566","ENTRE FRAGATA SARMIENTO Y PADRO LOZANO",-64.219004794,-31.4147061182,"-64.21900787384702,-31.41482452487786,0"
7317,"AV. SANTA ANA 2778","ESQ. ESPORA",-64.2215188472,-31.4142502746,"-64.22191515320215,-31.41424891110632,0"
7318,"AV. SANTA ANA 3050","ENTRE VELEZ Y MAESTRO VIDAL",-64.2252660687,-31.4136163423,"-64.22540554563643,-31.41357958312221,0"
7319,"AV. SANTA ANA 3288","ESQ. AV. LOS PLATANOS",-64.2280172426,-31.4130943635,"-64.22812274456861,-31.41304305563238,0"
7320,"AV. SANTA ANA 3662","ENTRE FELIX PAZ Y FRANCISCO GURRUCHAGA",-64.2310246903,-31.4123957655,"-64.23141901043502,-31.41236472270081,0"
7321,"AV. SANTA ANA 3892","ENTRE DIEGO CALA Y AV. AGUSTIN ROQUE ARIAS",-64.2352753729,-31.411515337,"-64.23537436685236,-31.41161093412935,0"
7322,"AV. SANTA ANA 4082","ESQ. GUARDIA NACIONAL",-64.2376437822,-31.411355354,"-64.23785802854881,-31.41149731776622,0"
7323,"AV. SANTA ANA 4350","ENTRE JUAN GARCIA MARTINEZ Y ADOLFO DAVILA (FTE. VEA)",-64.2411325447,-31.4116845978,"-64.24156679676096,-31.4117147188623,0"
7324,"AV. SANTA ANA 4420","ESQ. ENTRE ADOLFO DAVILA Y ALFONSO DURAND",-64.2438042361,-31.4115117185,"-64.24346332447962,-31.41161646141967,0"
7325,"MANUEL NAMUNCURA 5500","ENTRE SAYHUEQUE Y PINCEN (PLAZA PQ. REPUBLICA)",-64.2582576697,-31.4154542456,"-64.25840339616489,-31.41548267024714,0"
7326,"MANUEL NAMUNCURA 5750","ESQ. ANTOFAGASTA",-64.2610211837,-31.4154242072,"-64.26125315913883,-31.41549171387717,0"
7327,"MANUEL NAMUNCURA 5900","ESQ. ALTO ALEGRE",-64.2626921346,-31.4154299415,"-64.26358122929399,-31.41545072929143,0"
7328,"ALTO ALEGRE 1000","ESQ. PICHUIN",-64.2627267294,-31.4134870748,"-64.26373643408627,-31.41366714411073,0"
7329,"ALTO ALEGRE 850","ESQ. SANTA ANA",-64.262963841,-31.4111305685,"-64.26378161428751,-31.41175557050136,0"
7330,"ALTO ALEGRE 775","ENTRE FORMOSA Y CLETO AGUIRRE",-64.2629628349,-31.4097023231,"-64.263858173036,-31.40955343703166,0"
7331,"MARCO DEL PONT","ESQ. AV. FLORENCIO PARRAVICINI",-64.1534834717,-31.3661294633,"-64.15359296019186,-31.36627327006877,0"
7332,"AV. FLORENCIO PARRAVICINI 3795","ESQ. BAUCHS",-64.1570830659,-31.3674600566,"-64.15701210106555,-31.36724202440701,0"
7333,"AV. FLORENCIO PARRAVICINI 3451","ESQ. CALLE PUBLICA",-64.1592621782,-31.3681214181,"-64.15970366363079,-31.36823651555131,0"
7334,"AV. FLORENCIO PARRAVICINI 3141","ESQ. CARLOS JIMENEZ",-64.1617067445,-31.369031822,"-64.16233821336419,-31.36923748266218,0"
7335,"AV. FLORENCIO PARRAVICINI 2817","ESQ. ENRIQUE MUIÑO",-64.1643759322,-31.3700200711,"-64.16542623341925,-31.37035756264555,0"
7336,"AV. FLORENCIO PARRAVICINI 2613","ESQ. HERNANDEZ RAMIREZ",-64.1710900026,-31.3724197215,"-64.17195437532001,-31.37277788496024,0"
7337,"HERNANDEZ RAMIREZ 290","ESQ. DR. BRAUN MENENDEZ",-64.1712678511,-31.3737873831,"-64.17199957800496,-31.37409625009688,0"
7338,"RATTI 2000","ESQ. CJAL. CABICHE",-64.1714867069,-31.3755849338,"-64.17216118985807,-31.37593903470433,0"
7339,"TOLEDO 1859","ESQ. ALVAREZ DE LAS CASAS",-64.1716624825,-31.3793496988,"-64.17217845084423,-31.37923345890394,0"
7340,"TOLEDO 1707","ESQ. LOS TINTINES",-64.1715900818,-31.3807023264,"-64.17219877079594,-31.3810237877133,0"
7341,"MARACAIBO 368","ENTRE TOLEDO Y REPUBLICA",-64.1714050288,-31.3819711421,"-64.1719940465007,-31.38253784663477,0"
7342,"MARACAIBO 528","ENTRE PABLO RODRIGUEZ Y ACAMPIS",-64.1698842446,-31.3830640037,"-64.17003401027544,-31.38314356055617,0"
7343,"REPUBLICA DEL LIBANO 3100","ENTRE MARACAIBO Y SANTISO Y MOSCOSO",-64.1695333024,-31.3840245868,"-64.16952594581134,-31.38417920901802,0"
7344,"REPUBLICA DEL LIBANO 3009","ESQ. ABAD E ILLANA",-64.170423132,-31.3864684523,"-64.17037219684092,-31.38614026808433,0"
7345,"MAURICIO YADAROLA 684","ESQ. REPUBLICA DE SIRIA",-64.1695140943,-31.3873948808,"-64.16983603890849,-31.38759016194759,0"
7346,"GINO GALEOTTI 1105","ESQ. CORTAZAR",-64.1691657607,-31.3885801062,"-64.16890951710906,-31.38884092051895,0"
7347,"GINO GALEOTTI 917","ESQ. CRAMER",-64.169876214,-31.3904371648,"-64.1697134180576,-31.39076386561136,0"
7348,"GINO GALEOTTI 793","ESQ. CARCAÑO",-64.1702577416,-31.3922476828,"-64.17043098544409,-31.39238775849558,0"
7349,"GINO GALEOTTI 615","ESQ. AUGUSTO LOPEZ",-64.1708788461,-31.3942055951,"-64.17106410182616,-31.39391634503864,0"
7350,"GINO GALEOTTI 419","ESQ. GIANELLI",-64.1716482727,-31.395829758,"-64.1719485877112,-31.39608461880091,0"
7351,"FELIX FRIAS 1347","ESQ. COCHABAMBA",-64.1733951726,-31.4033305403,"-64.1739190708776,-31.40316256000118,0"
7352,"FELIX FRIAS 1111","ESQ. BUCHARDO",-64.1723329653,-31.4050658529,"-64.17310013363719,-31.40527990558597,0"
7353,"FELIX FRIAS 919","ESQ. IBARBALZ",-64.1716463283,-31.4072032551,"-64.17236419274778,-31.40726996959305,0"
7354,"FELIX FRIAS 700","ESQ. LIBERTAD",-64.1710047854,-31.4085655923,"-64.17167568760632,-31.40920184659856,0"
7355,"OVIDIO LAGOS 600","ESQ. SARMIENTO",-64.1726464608,-31.4117873631,"-64.17329669468101,-31.41194965509356,0"
7356,"SARMIENTO 400","ESQ. SALTA",-64.1756630077,-31.4121960115,"-64.1760149755262,-31.41184697349451,0"
7357,"SARMIENTO 261","ESQ. ALVEAR",-64.177805441,-31.4112318843,"-64.17826904117649,-31.41114854166798,0"
7358,"SARMIENTO 61","FTE. CORTADA REPUBLICA DE ISRAEL",-64.1802856961,-31.4104217339,"-64.18061153938096,-31.41039666001081,0"
7359,"AV. GRAL. PAZ 429","ENTRE HUMBERTO PRIMO Y LA RIOJA",-64.1841355942,-31.4098865435,"-64.18455841865045,-31.4099230422175,0"
7360,"AV. VELEZ SARSFIELD 450","CASA RADICAL",-64.1886638422,-31.4207619618,"-64.18923504376667,-31.42089757193465,0"
7361,"AV. VELEZ SARSFIELD 780","ENTRE LAPRIDA Y ACHAVAL RODRIGUEZ",-64.1895228504,-31.4238031273,"-64.19052068572324,-31.42408871151991,0"
7362,"AV. VELEZ SARSFIELD 984","ESQ. AV. PUEYRREDON",-64.1914322776,-31.4263241299,"-64.19145637548765,-31.42633612564569,0"
7363,"AV. PUEYRREDON 450","ESQ. RAMON ESCUTI",-64.1944026509,-31.4253144024,"-64.194642481111,-31.42550669906543,0"
7364,"AV. PUEYRREDON 650","ENTRE ARTURO M. BAS Y GRAL. ARTIGAS",-64.1976484998,-31.4241201992,"-64.19816510960453,-31.42438708598457,0"
7365,"AV. PUEYRREDON 990","ESQ. MARIANO MORENO",-64.2023242185,-31.4231805057,"-64.20145450102413,-31.42339984708528,0"
7366,"AV. PUEYRREDON 1160","ENTRE PASO DE LOS ANDES Y PARAGUAY",-64.2041971093,-31.4224629855,"-64.20417974056257,-31.42259835982909,0"
7367,"AV. PUEYRREDON 1360","ESQ. LA PAMPA",-64.2067719509,-31.4218368405,"-64.20649637117718,-31.42185340523532,0"
7368,"AV. PUEYRREDON 1682","ESQ. JOSE MIGUEL URRUTIA",-64.2097650032,-31.4209924712,"-64.20966551463137,-31.42099063856431,0"
7369,"AV. PUEYRREDON 1930","ENTRE ING. JUAN MANUEL LOPEZ Y OCAÑA",-64.2131692754,-31.4203490955,"-64.21307510970718,-31.4203728535832,0"
7370,"AV. PUEYRREDON 2400","ESQ. OLEGARIO CORREA (FTE ESCUELA JAPON)",-64.2175309761,-31.419513103,"-64.21754809096751,-31.41971149216034,0"
7371,"AV. PUEYRREDON 2670","ESQ. BLAMEY LAFORE",-64.2205014139,-31.419710836,"-64.22106433718523,-31.4197703088478,0"
7372,"ANGELO DE PEREDO 2844","ENTRE ESPORA Y LEON PINELO",-64.2234470717,-31.4194441984,"-64.22392518456402,-31.41940292428742,0"
7373,"ANGELO DE PEREDO 2944","ESQ. MAESTRO VIDAL",-64.225955091,-31.4189102603,"-64.22651789374723,-31.41891189372111,0"
7374,"ANGELO DE PEREDO 3250","ENTRE EDUARDO MALDONADO Y AV. LOS PLATANOS",-64.2290671409,-31.4184828419,"-64.22937894610878,-31.41837098086041,0"
7375,"ANGELO DE PEREDO 3400","ENTRE DR. MIGUEL CARCAÑO Y GAONA",-64.2308755908,-31.417793941,"-64.23120008020899,-31.41802276728419,0"
7376,"FRUCTUOSO RIVERA 3572","ESQ. FELIX PAZ",-64.2311948502,-31.4159963824,"-64.23140380865766,-31.41568405800879,0"
7377,"PEDRO CARRASCO 3780","ESQ. MIGUEL CAXARAVILLE",-64.2334414521,-31.4151239534,"-64.23403282317099,-31.41520017529706,0"
7378,"PEDRO CARRASCO 3900","ESQ. JERONIMO ZELARRAYAN",-64.2361684973,-31.414654017,"-64.23630163880782,-31.41477287486439,0"
7379,"FRANCISCO ARAOZ 803","ENTRE AV. AGUSTIN ROQUE ARIAS Y GUARDIA NACIONAL",-64.2376825949,-31.4130815886,"-64.23808750523055,-31.41311885176707,0"
7380,"GUARDIA NACIONAL 650","ESQ. AV. SANTA ANA",-64.2384399842,-31.4121408537,"-64.23858601179823,-31.41202859697387,0"
7381,"DAMASO SALVATIERRA","ESQ. AVIADOR LOCATELLI",-64.2493837642,-31.4115209728,"-64.24994633427242,-31.41125640870945,0"
7382,"AVIADOR LOCATELLI 950","ESQ. PICHUIN",-64.2499978029,-31.412943775,"-64.25090876773224,-31.41347574460072,0"
7383,"AVIADOR LOCATELLI 1050","ESQ. MANUEL NAMUNCURA",-64.2505790264,-31.4154850611,"-64.25090762157041,-31.41534295263227,0"
7384,"AVIADOR LOCATELLI 1144","ESQ. LLANQUELEN",-64.2503576928,-31.4176592517,"-64.25090951801715,-31.41771871911772,0"
7385,"AVIADOR LOCATELLI 1300","ESQ. SGTO. GOMEZ",-64.2503421934,-31.4200477985,"-64.2508555344363,-31.42024278640197,0"
7386,"SGTO. GOMEZ 4100","ESQ. AVIADOR VALENTI",-64.2530082855,-31.4202693366,"-64.25303202732128,-31.42042902896771,0"
7387,"SGTO. GOMEZ 4300","ESQ. ANCALAN",-64.2553666415,-31.4204423378,"-64.25546454596731,-31.42045732735802,0"
7388,"SGTO. GOMEZ 5500","ESQ. SAYHUEQUE",-64.2575348813,-31.4203345815,"-64.25795393263935,-31.42044527396389,0"
7389,"SGTO. GOMEZ 5766","ESQ. ANTOFAGASTA",-64.2611298092,-31.4203228736,"-64.26133251710036,-31.42044510634015,0"
7390,"SGTO. GOMEZ 6000","ESQ. ALTO ALEGRE",-64.2633670306,-31.4203345919,"-64.26345048280369,-31.42044934302987,0"
7391,"ALTO ALEGRE 1366","ESQ. ATILIO ESTEBAN CATTANEO",-64.2634521028,-31.4219111558,"-64.26385437169594,-31.42206148065671,0"
7392,"ALTO ALEGRE 1414","ESQ. AVIADOR BRADLEY",-64.2633701816,-31.4238563319,"-64.2639366013161,-31.42401764537189,0"
7393,"ALTO ALEGRE 1530","ENTRE ANGEL MARIA ZULOAGA Y SANTIAGO GERMANO",-64.2633437718,-31.4259893791,"-64.26392358652801,-31.4255349846943,0"
7394,"ALTO ALEGRE 1600","ESQ. VIEDMA Y RECALDE",-64.2633403158,-31.4264969079,"-64.26395109995541,-31.42658342790249,0"
7395,"VIEDMA Y RECALDE 6196","ESQ. ARAUCO",-64.2654332531,-31.4264859704,"-64.26532301260457,-31.4266305259685,0"
7396,"VIEDMA Y RECALDE 6344","ESQ. LOS TARTAGOS",-64.267558955,-31.4264847564,"-64.26721255720565,-31.42664083684511,0"
7397,"VIEDMA Y RECALDE 6590","ESQ. COLECTORA",-64.2683674743,-31.4262505048,"-64.26898450494586,-31.42665284486204,0"
7398,"SANTIAGO GERMANO 6580","ESQ. RIO YUSPE",-64.2671433713,-31.4263182707,"-64.26843680504558,-31.4254324706169,0"
7399,"VIEDMA Y RECALDE 6439","ESQ. LOS TARTAGOS",-64.2671433713,-31.4263182707,"-64.26762193874707,-31.42669878827525,0"
7400,"VIEDMA Y RECALDE 6209","ESQ. ARAUCO",-64.26544035,-31.4263775005,"-64.26583230726274,-31.42668719604214,0"
7401,"VIEDMA Y RECALDE 6000","ESQ. ALTO ALEGRE",-64.2638145129,-31.4263587741,"-64.26404884933304,-31.42671063568016,0"
7402,"ALTO ALEGRE 1509","ESQ. HUASCO",-64.263537359,-31.4250858955,"-64.26375175185021,-31.42487163466416,0"
7403,"ALTO ALEGRE 1349","ESQ. AVIADOR BRADLEY",-64.2637357289,-31.4220822985,"-64.26372046761755,-31.42253364999694,0"
7404,"SGTO. GOMEZ 5827","ESQ. ANTOFAGASTA",-64.2621414384,-31.4204351515,"-64.26150507110719,-31.42051536004025,0"
7405,"SGTO. GOMEZ 5578","ENTRE PINCEN Y SAYHUEQUE",-64.2578299365,-31.4201831349,"-64.25816235467394,-31.42050631474908,0"
7406,"SGTO. GOMEZ 4300","ESQ. ANCALAN",-64.2553838349,-31.4202067085,"-64.2559477871265,-31.42051868731152,0"
7407,"SGTO. GOMEZ 4000","ESQ. AVIADOR VALENTI",-64.2531893228,-31.4202167008,"-64.2535698189846,-31.42049749630731,0"
7408,"AVIADOR LOCATELLI 1300","ENTRE SGTO. GOMEZ Y PINEDA (REGRESO)",-64.2508664121,-31.4199132475,"-64.25079880893588,-31.42034155110859,0"
7409,"AVIADOR LOCATELLI 1107","ESQ. LLANQUELEN",-64.2502274262,-31.4178379118,"-64.25079054540477,-31.4180105673732,0"
7410,"AVIADOR LOCATELLI 1050","ESQ. MANUEL NAMUNCURA (REGRESO)",-64.250277258,-31.4155564165,"-64.25081771559269,-31.41560383286293,0"
7411,"AVIADOR LOCATELLI 850","ESQ. PICHUIN",-64.2500492454,-31.4136769979,"-64.2508053264865,-31.4135522047139,0"
7412,"AVIADOR LOCATELLI 600","ESQ. AV. SANTA ANA",-64.2499946586,-31.4116811169,"-64.25082988106693,-31.41186512134638,0"
7413,"AV. SANTA ANA 3927","ESQ. JERONIMO ZELARRAYAN",-64.2358135377,-31.4118481865,"-64.23583349324225,-31.41161015703396,0"
7414,"JERONIMO ZELARRAYAN 696","ESQ. PEDRO DOMINGO ISNARDI",-64.2362026353,-31.4139308698,"-64.23611061184512,-31.41337756979583,0"
7415,"PEDRO CARRASCO 3845","ESQ. JUAN TERRADA",-64.234546768,-31.4148463789,"-64.23447169976764,-31.41516563898903,0"
7416,"PEDRO CARRASCO 3783","ESQ. MIGUEL CAXARAVILLE",-64.2321561047,-31.4154139114,"-64.2318925845123,-31.41564066690664,0"
7417,"PEDRO CARRASCO 3669","ESQ. FRANCISCO GURRUCHAGA",-64.2305547517,-31.4158891997,"-64.23038822750992,-31.41597216367257,0"
7418,"AV. LOS PLATANOS 1034","ESQ. TRISTAN ECHEGARAY",-64.2299477571,-31.4169192308,"-64.22940942471271,-31.41711026902355,0"
7419,"ANGELO PEREDO 3190","ENTRE EDUARDO MALDONADO Y COMECHINGONES",-64.2289004485,-31.4186844351,"-64.22848795393513,-31.41859824503733,0"
7420,"ANGELO PEREDO 2925","ESQ. MAESTRO VIDAL",-64.2276661395,-31.4190370524,"-64.22728578859658,-31.41883601944677,0"
7421,"ANGELO PEREDO 2750","ESQ. BLAMEY LAFORE",-64.2223750017,-31.4196802024,"-64.22161930295133,-31.41993013561526,0"
7422,"AV. PUEYRREDON 2521","ESQ. OLEGARIO CORREA (FTE ESCUELA JAPON)",-64.2189939443,-31.4196869475,"-64.21779328749462,-31.41990675419131,0"
7423,"AV. PUEYRREDON 2200","ENTRE HIPOLITO VIEYTES Y PUNTA LARA",-64.2162976336,-31.4197256061,"-64.21605137435226,-31.42007921137192,0"
7424,"AV. PUEYRREDON 1911","ESQ. ING. JUAN M. LOPEZ",-64.2126030723,-31.4202612665,"-64.21278266909341,-31.42053255323658,0"
7425,"AV. PUEYRREDON 1713","ESQ. JOSE MIGUEL URRUTIA",-64.209992285,-31.4212092252,"-64.21028562632965,-31.42096203127228,0"
7426,"AV. PUEYRREDON 1453","ENTRE SANTA CRUZ Y LA PAMPA",-64.2077669138,-31.4223264618,"-64.20728606870361,-31.42174639437654,0"
7427,"AV. PUEYRREDON 1177","ESQ. PARAGUAY",-64.2051076054,-31.4228765057,"-64.20472334903332,-31.42252617618556,0"
7428,"AV. PUEYRREDON 1065","ENTRE PASO DE LOS ANDES Y MARIANO MORENO",-64.2013894235,-31.424020624,"-64.20195121254392,-31.42336296644127,0"
7429,"AV. PUEYRREDON 651","ENTRE BOLIVAR Y ARTURO M. BAS",-64.1983564087,-31.4250291688,"-64.1964733516034,-31.42507257320913,0"
7430,"AV. PUEYRREDON 453","ENTRE RAMON ESCUTI Y AV. MARCELO T. DE ALVEAR",-64.1962609983,-31.4257525109,"-64.19440619573574,-31.42566162278346,0"
7431,"AV. MARCELO T. DE ALVEAR 800","ENTRE ACHAVAL RODRIGUEZ Y PJE. REVOL",-64.1932407098,-31.4242695846,"-64.19305970555659,-31.42369541371213,0"
7432,"AV. MARCELO T. DE ALVEAR 585","ESQ. SAN LUIS",-64.1913690374,-31.421873793,"-64.19177120012131,-31.42191753729302,0"
7433,"AV. MARCELO T. DE ALVEAR 465","ESQ. BV. SAN JUAN",-64.1903778957,-31.4205916162,"-64.19064460010488,-31.42125101923734,0"
7434,"GRAL. MANUEL BELGRANO 49","ENTRE 27 DE ABRIL Y DEAN FUNES",-64.1893197064,-31.4153849063,"-64.18831163719723,-31.41542213083773,0"
7435,"TUCUMAN 158 ","ENTRE 9 DE JULIO Y AV. COLON",-64.1882985922,-31.4128040131,"-64.18722989900579,-31.41297753219229,0"
7436,"REPUBLICA DE SIRIA 534","ENTRE ALEJANDRO AGUADO Y GIANELLI",-64.1744954139,-31.3968222793,"-64.17333884208524,-31.39654896234694,0"
7437,"REPUBLICA DE SIRIA 592","ESQ. AUGUSTO LOPEZ",-64.1731668625,-31.3945135542,"-64.17229544972528,-31.39396369099049,0"
7438,"REPUBLICA DE SIRIA 792","ESQ. CURA BROCHERO",-64.1725205477,-31.3921602507,"-64.17133597118507,-31.39172337411052,0"
7439,"REPUBLICA DE SIRIA 996","ESQ. BARRACO MARMOL",-64.1715133365,-31.3900392937,"-64.17052196784329,-31.3897274894589,0"
7440,"REPUBLICA DE SIRIA 1200","ENTRE YADAROLA Y ABAD E ILLANA",-64.1704707315,-31.3871841131,"-64.1693167747307,-31.38690477976944,0"
7441,"REPUBLICA DE SIRIA 1400","ESQ. SANTISO Y MOSCOSO",-64.1700575004,-31.3849911829,"-64.16844630878562,-31.38485006339089,0"
7442,"REPUBLICA DE SIRIA 1594","ESQ. OBISPO CARRANZA",-64.168295918,-31.383198845,"-64.16789771641049,-31.38357457548828,0"
7443,"OBISPO CARRANZA 1598","ESQ. NOGOLMAS",-64.1692827516,-31.3815605029,"-64.16938205281788,-31.38204694566264,0"
7444,"OBISPO CARRANZA 1696","ENTRE LOS TINTINES Y AV. DR. ARTURO CAPDEVILLA",-64.1702175145,-31.3797561468,"-64.17038566452754,-31.38039950381116,0"
7445,"OBISPO CARRANZA 1794","ESQ. ALVAREZ DE LAS CASAS",-64.1706514687,-31.3790160004,"-64.17083457737374,-31.37964510724684,0"
7446,"OBISPO CARRANZA 2000","ESQ. MARTINEZ DE TINEO",-64.17124763,-31.3772229109,"-64.17140773884934,-31.37808647886871,0"
7447,"OBISPO CARRANZA 2200","ESQ. CJAL. CABICHE",-64.1713013476,-31.3758809999,"-64.17125549681472,-31.37648915063124,0"
7448,"RATTI 2430","ESQ. LESSEPS",-64.1713854047,-31.3749504355,"-64.17171324035505,-31.37490167206754,0"
7449,"HERNANDEZ RAMIREZ 200","ESQ. AV. FLORENCIO PARRAVICINI",-64.1711730187,-31.3739260322,"-64.17231011421063,-31.37326496052391,0"
7450,"AV. FLORENCIO PARRAVICINI 2777","ESQ. ENRIQUE MARTINEZ PAZ",-64.1690497842,-31.372242473,"-64.16976652152917,-31.37220679872273,0"
7451,"AV. FLORENCIO PARRAVICINI 3000","ESQ. GUILLERMO BATAGLIA",-64.1681847076,-31.3714652951,"-64.16721379932154,-31.3712529536084,0"
7452,"AV. FLORENCIO PARRAVICINI 3300","ESQ. LUIS ARATA",-64.1658967432,-31.3711354745,"-64.16375844482694,-31.36997092259906,0"
7453,"AV. FLORENCIO PARRAVICINI 3548","ESQ. RAFAEL POMBO",-64.1607210623,-31.3688036334,"-64.16046052351092,-31.36867596097036,0"
