LONGITUDE,LATITUDE,LABEL,LAYER,SYMBOL,KML_FOLDER,open
64ø 09' 24.0024" W,31ø 23' 13.3149" S,Paysandu y Pinagasta,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 10.9339" W,31ø 23' 21.7704" S,Paysandu y Felipe II,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 10.2267" W,31ø 23' 26.3940" S,Juan XXII y Pto. de Palos,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 15.0610" W,31ø 23' 28.1715" S,Santiso y Moscoso,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 26.8076" W,31ø 23' 35.9945" S,Punta de Sauce y Mauricio Yadarola,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 42.2783" W,31ø 23' 51.8474" S,Av. Patria y Suipacha,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 39.9221" W,31ø 24' 1.8566" S,Av. Patria y Charcas,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 35.4738" W,31ø 24' 14.1836" S,Av. Patria y Armenia,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 32.9786" W,31ø 24' 21.2885" S,Av. Patria y Libertad,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 30.0869" W,31ø 24' 29.2917" S,Av. Patria y Sarmiento,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 24.5560" W,31ø 24' 44.1176" S,Av. Patria y 25 de mayo,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 20.1928" W,31ø 24' 47.4842" S,Rosario de Santa Fe y Nueva Zelanda,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 14.7781" W,31ø 24' 46.0900" S,Rosario de Santa Fe y Burges,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 9.5051" W,31ø 24' 52.3992" S,Remedios de Escalada y Panama,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 2.2244" W,31ø 25' 11.6978" S,Argando¤a,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 6.7546" W,31ø 24' 59.7461" S,Remedios de Escalada y Sanavirones,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 1.4008" W,31ø 25' 19.1695" S,Sgto. Cabral y Estados Unidos,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 2.5225" W,31ø 25' 26.9340" S,Sgto. Cabral y Entre Rios,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 4.0741" W,31ø 25' 38.5999" S,Sgto Cabral y Victoria de la Plaza,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 5.4263" W,31ø 25' 49.2721" S,Sgto. Cabral y Coethe,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 6.3204" W,31ø 25' 55.9707" S,Sgto. Cabral y Luis Braile,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 10.0097" W,31ø 26' 4.8175" S,Castilla y Burgos,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 16.8399" W,31ø 26' 8.3457" S,Castilla y Galicia,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 24.5932" W,31ø 26' 12.6728" S,Castilla y Granada,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 30.7003" W,31ø 26' 16.0754" S,Castilla y Salamanca,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 37.9266" W,31ø 26' 20.0569" S,Castilla y Toledo,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 38.4394" W,31ø 26' 30.3013" S,Huascha y Pehuajo,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 40.2013" W,31ø 26' 36.9929" S,Baradero y Tosno,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 09' 56.4212" W,31ø 26' 37.1250" S,Baradero,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 3.9290" W,31ø 26' 37.2573" S,Baradero y Ansenusa,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 7.7825" W,31ø 26' 42.5769" S,Av. O Higgins y Bragado,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 10.8715" W,31ø 26' 45.3495" S,Chascomus y Merlo,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 22.3166" W,31ø 26' 47.9877" S,Diaz y Tupac Amaru,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 32.5674" W,31ø 26' 47.8560" S,Diaz y Figueroa,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 35.4917" W,31ø 26' 45.2787" S,Av. Richieri y Parmas,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 35.7091" W,31ø 26' 31.8135" S,Av. Richieri y de la Estacion,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 34.5223" W,31ø 26' 22.5837" S,Av. Richieri,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 32.9334" W,31ø 26' 13.5989" S,Av. Richieri,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 34.2877" W,31ø 26' 6.2436" S,Av. Concepcion Arenal,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 43.9607" W,31ø 26' 2.9088" S,Av. Concepcion Arenal,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 10' 54.7207" W,31ø 25' 59.0955" S,Av. Concepcion Arenal,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 11' 7.3271" W,31ø 26' 7.9558" S,Ciudad de Valparaiso,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 11' 17.7113" W,31ø 26' 18.3999" S,Haya de la Torre y Barros,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 11' 28.8551" W,31ø 26' 15.1364" S,Haya de la Torre y Allende,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 11' 33.8501" W,31ø 26' 23.9611" S,Maestro Lopez,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 11' 37.8371" W,31ø 26' 32.2667" S,Maestro Lopez,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 600,
64ø 11' 35.7324" W,31ø 26' 28.2246" S,L601 (PP),Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_bus_png",LINEA 601,
64ø 12' 5.3147" W,31ø 22' 51.7826" S,L601,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_bus_png",LINEA 601,
64ø 11' 33.3415" W,31ø 26' 24.1686" S,Maestro Lopez,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 32.1775" W,31ø 26' 15.4754" S,Haya de la Torre y Allende,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 22.4372" W,31ø 26' 17.9573" S,Haya de la Torre,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 18.3565" W,31ø 26' 16.1964" S,Enrique Barros,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 7.4628" W,31ø 26' 0.7770" S,Los Nogales,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 55.2665" W,31ø 25' 59.3554" S,Av. Concepcion Arenal,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 44.7498" W,31ø 26' 3.2620" S,Av. Concepcion Arenal,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 34.1443" W,31ø 26' 6.7234" S,Av. Concepcion Arenal,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 33.6103" W,31ø 26' 12.7794" S,Av. Pavlo Richieri,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 35.2889" W,31ø 26' 21.5843" S,Av. Pablo Richieri,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 36.3506" W,31ø 26' 33.1672" S,Av. Richieri y de la Estacion,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 36.2593" W,31ø 26' 43.6091" S,Av. Pablo Richieri y Barraza,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 29.3365" W,31ø 26' 48.2106" S,Diaz y Mate de Luna,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 21.4003" W,31ø 26' 48.2916" S,Diaz y Tupac,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 14.0055" W,31ø 26' 48.3083" S,Diaz y de Pascua,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 7.1379" W,31ø 26' 41.9404" S,Av. O Higgins y Bragado,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 4.5371" W,31ø 26' 37.6396" S,Baradero y Ansenusa,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 56.6084" W,31ø 26' 37.6334" S,Baradero,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 48.5668" W,31ø 26' 37.3784" S,Baradero y Carlos Paz,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 38.6361" W,31ø 26' 37.2840" S,Baradero y Huascha,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 32.6855" W,31ø 26' 34.3491" S,Moron y Tandil,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 32.7069" W,31ø 26' 30.0394" S,Moron y Pergamino,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 36.4455" W,31ø 26' 23.5873" S,Asturias y Toledo,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 29.3136" W,31ø 26' 19.8189" S,Asturias y Salamanca,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 22.2694" W,31ø 26' 15.9794" S,Asturias y Granada,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 15.1367" W,31ø 26' 12.1376" S,Asturias y Galicia,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 6.6645" W,31ø 26' 3.7218" S,Provincias y Castilla,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 5.9386" W,31ø 25' 56.6092" S,Sgto. Cabral y Luis Braile,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 4.9804" W,31ø 25' 49.9192" S,Sgto. Cabral y Coethe,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 3.6352" W,31ø 25' 39.4732" S,Sgto. Cabral y Victoria de la Plaza,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 2.0571" W,31ø 25' 27.9527" S,Sgto Cabral y Entre Rios,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 1.1183" W,31ø 25' 20.0919" S,Sgto. Cabral y Estados Unidos,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 0.1996" W,31ø 25' 12.3067" S,Sgto. Cabral y Argando¤a,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 5.7224" W,31ø 25' 0.3660" S,Remedios de Escalada y Sanavirones,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 8.4623" W,31ø 24' 52.9607" S,Remedios de Escalada y Panama,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 11.4805" W,31ø 24' 45.1865" S,Remedios de Escalada y Burges,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 19.4683" W,31ø 24' 39.0049" S,Av. 24 de Septiembre y Eufrasio Loza,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 26.2205" W,31ø 24' 37.3752" S,Av. Patria y Lima,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 28.8614" W,31ø 24' 29.9248" S,Av. Patria y Sarmiento,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 31.6360" W,31ø 24' 22.0671" S,Av. Patria y Libertad,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 34.3536" W,31ø 24' 15.0620" S,Av. Patria y Armenia,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 39.0101" W,31ø 24' 2.5140" S,Av. Patria y Charcas,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 41.0688" W,31ø 23' 52.1138" S,Av. Patria y Suipacha,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 36.3425" W,31ø 23' 46.8499" S,Av. Eduardo Bulnes y Garibaldi,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 21.8975" W,31ø 23' 42.3341" S,Av. Eduardo Bulnes y Virgolini,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 15.7029" W,31ø 23' 33.6340" S,Juan XXIII y Tissera,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 10.6319" W,31ø 23' 27.4271" S,Juan XXIII y Pto. de Palos,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 5.2610" W,31ø 23' 21.6470" S,Juan XXIII,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 11.7518" W,31ø 23' 15.8055" S,Tarija y Chavisacate,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 20.0796" W,31ø 23' 10.4699" S,Tarija y Pinagasta,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 26.2297" W,31ø 23' 4.9010" S,Localino,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 36.0187" W,31ø 23' 2.1599" S,Nuevo Mundo y Vera Cruz,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 47.9563" W,31ø 22' 54.3557" S,Nuevo Mundo y Managua,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 09' 54.4614" W,31ø 22' 50.2412" S,Nuevo Mundo y Pernambuco,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 4.5992" W,31ø 22' 47.0437" S,Los Tintines y Villarica,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 13.9856" W,31ø 22' 47.9317" S,Capdevila y Carranza,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 24.9470" W,31ø 22' 49.3928" S,Capdevila y Acevey,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 41.1909" W,31ø 22' 49.8963" S,Gongora y Tucuman,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 10' 54.5826" W,31ø 22' 49.8107" S,Gongora y Velazquez,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 0.9581" W,31ø 22' 49.8294" S,Gongora y Fragueiro,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 15.5317" W,31ø 22' 49.8251" S,Gongora y Rodriguez Pe¤a,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 26.9885" W,31ø 22' 49.8193" S,Gongora y Superi,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 41.1150" W,31ø 22' 50.1230" S,Gongora y Suarez,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 11' 50.8273" W,31ø 22' 49.9656" S,Gongora y Pereyra,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 3.0361" W,31ø 22' 49.9199" S,Gongora y Perez Galdos,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 13.5733" W,31ø 22' 43.0753" S,Los Granaderos y Martin,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 19.8247" W,31ø 22' 38.2270" S,Los Granaderos y Solis,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 23.1894" W,31ø 22' 31.4951" S,Monse¤or Pablo Cabrera y Las Vertientes,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 21.5463" W,31ø 22' 23.7768" S,Monse¤or Pablo Cabrera y Drumont,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 25.0035" W,31ø 22' 13.7856" S,Manuel Carde¤osa y Manuel de Madrid,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 36.7076" W,31ø 22' 10.6442" S,Manuel Carde¤osa y Bermejo,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 12' 55.0154" W,31ø 22' 3.5532" S,Manuel Carde¤osa y La Ramada,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 15.2786" W,31ø 22' 1.8600" S,Rodriguez del Busto y Guttero,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 17.2783" W,31ø 22' 11.0127" S,Rodriguez del Busto y Gutierrez,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 18.9678" W,31ø 22' 18.5103" S,Rodriguez del Busto y Pettoruti,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 22.3242" W,31ø 22' 34.4918" S,Rodriguez del Busto y Rozas de Oquendo,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 24.3924" W,31ø 22' 43.3354" S,Rodriguez del Busto,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 25.3244" W,31ø 22' 55.6420" S,Octavio Pinto,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 14.1000" W,31ø 23' 5.2652" S,Octavio Pinto y Democracia,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 17.2825" W,31ø 23' 12.7958" S,Castellanos,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 22.0725" W,31ø 23' 18.5703" S,Castellanos y Lafinur,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
64ø 13' 18.4692" W,31ø 23' 23.4892" S,Pasos y Pedroni,Unknown Point Feature,"PARADAS GRUPO 4_kml_maps_google_com_mapfiles_kml_shapes_realestate_png",LINEA 601,
