"Code","stop_calle","stop_numero","stop_entre","lineas","stop_lat","stop_lon"
"C0404","Alsina",2791,"Rafael de Palencia y Fuenzalida Meneses","60 Reg - ",-31.37815,-64.1333
"C0405","Capdevila",2577,"Wilson y Heroes de Vilcapujio","60 Reg - ",-31.37795,-64.13604
"C0406","Julio de Vedia",2836,"Usandivaras y Pereyra Lucena","60 Reg - ",-31.37785,-64.13825
"C0407","Julio de Vedia",2995,"Roque Tollo y Federico Rauch","60 Reg - ",-31.376,-64.13824
"C0408","Julio de Vedia",3172,"Rio Pasaje y Jose de Arredondo","60 Reg - ",-31.37406,-64.13822
"C0409","Julio de Vedia",3260,"Tomas de Rocamora y Fernando Abramo","60 Reg - ",-31.37175,-64.13823
"C0410","Julio de Vedia",3550,"Niceto Vega y Jose Chorroarin","60 Reg - ",-31.36988,-64.1382
"C0412","Julio de Vedia",3792,"Perez de Denis y Aberastain Oro","60 Reg - 63 Reg - 65 Reg - ",-31.36611,-64.13816
"C0414","Publica de Zepa B",9999,"Frente Manzana 6","62 Ida - ",-31.38937,-64.10248
"C0415","Publica de Zepa B",9999,"Frente Manzana 2 ","62 Ida - ",-31.39019,-64.10295
"C0416","Publica de Zepa B",9999,"Frente Manzana 9 ","62 Ida - ",-31.38978,-64.10952
"C0417","Publica de Zepa B",9999,"Frente Manzana 7 ","62 Ida - ",-31.38964,-64.11074
"C0418","De la Semilleria",9999,"Frente Mercado","62 Ida - ",-31.39121,-64.11176
"C0419","Alcaraz",6100,"Frente Casilla","62 Ida - ",-31.39035,-64.11331
"C0420","Alcaraz",5970,"Anchoris y Charlevoix","62 Ida - ",-31.38893,-64.11574
"C0421","Alcaraz",5914,"Jeronimo Nadal y Ladislao Orosz","62 Ida - ",-31.38882,-64.11682
"C0422","Alcaraz",5808,"Lorenzo Rillos y Marchoni","62 Ida - ",-31.38863,-64.11846
"C0423","Machioni",1859,"Nieto Herrera y Bulnes","62 Ida - ",-31.38634,-64.11838
"C0424","Bulnes",5618,"Machioni y Astori","62 Ida - ",-31.38631,-64.12104
"C0425","Astori",1685,"Alcaraz y Anchoriz","62 Ida - ",-31.38736,-64.12194
"C0426","Astori",1703,"Alcaraz y Anchoriz","62 Ida - ",-31.3883,-64.12211
"C0427","Astori",1551,"Anchoriz y","62 Ida - ",-31.39025,-64.12243
"C0428","Astori",9999,"Astori y Xanaes","62 Ida - ",-31.39257,-64.12279
"C0429","Xanaes",9999,"Xanaes esquina Urien","62 Ida - ",-31.39288,-64.12479
"C0430","Urien",1495,"Suncho Huaco y Suipacha","62 Ida - ",-31.39125,-64.125
"C0431","Urien",1633,"Nu¤ez y Anchoris","62 Ida - ",-31.38941,-64.1247
"C0432","Urien",1786,"Alcaraz y Bulnes","62 Ida - ",-31.38751,-64.12439
"C0433","Malvinas",3500,"Colectora y Condarco","62 Ida - 66 Reg - ",-31.38752,-64.12818
"C0434","Malvinas",3371,"Ramon de Clairac y Mesa y Castro","62 Ida - 66 Reg - ",-31.38804,-64.1304
"C0435","Carassa",3100,"Malvinas y Alsina","62 Ida - 66 Reg - ",-31.38842,-64.13203
"C0436","Carassa",2918,"Alsina y Altolaguirre","62 Ida - ",-31.38847,-64.1337
"C0437","Bulnes",4690,"Alsina y Chachapoyas","62 Ida - ",-31.38916,-64.13307
"C0438","Bulnes",4820,"Montemayor y Mesa y Castro","62 Ida - ",-31.38891,-64.13198
"C0439","Bulnes",9999,"Elizalde y Ustaris y Martin Allende","62 Ida - ",-31.38839,-64.12981
"C0440","Martin Allende",1518,"Nuñez y Suipacha","62 Ida - ",-31.39061,-64.12937
"C0441","Martin Allende",1409,"Suipacha y Padre Luis Monti","62 Ida - ",-31.39249,-64.12939
"C0442","Padre Luis Monti",4800,"Mesa y Castro y Montemayor","62 Ida - ",-31.39289,-64.13135
"C0443","Padre Luis Monti",4643,"Chachapoyas y Alsina","62 Ida - ",-31.39291,-64.13242
"C0444","Altolaguirre",1312,"Padre Luis Monti y Cochabamba","62 Ida - 65 Ida - ",-31.39391,-64.13408
"C0445","Cochabamba",4327,"Edison y Wilson","62 Ida - 65 Ida - ",-31.3945,-64.13522
"C0446","Cochabamba",4000,"Vaccaro y San Martin","62 Ida - 65 Ida - ",-31.39452,-64.13629
"C0447","Cochabamba",3956,"Zavalia y Orgaz","62 Ida - 65 Ida - ",-31.39433,-64.13887
"C0448","Cochabamba",3809,"Tierra del Fuego y Rawson","62 Ida - 65 Ida - ",-31.39432,-64.14054
"C0449","Cochabamba",3656,"Duran y Clemente Villada","62 Ida - 65 Ida - ",-31.39433,-64.14227
"C0450","Cochabamba",3509,"Fravet y Tula Cervin","62 Ida - 65 Ida - ",-31.39456,-64.14392
"C0451","Cochabamba",3408,"Tomas Dombidas y Victor Manuel III","62 Ida - 65 Ida - ",-31.39474,-64.14505
"C0452","Cochabamba",3111,"Juan Cavero y J de Dios Filiberto","62 Ida - 65 Ida - ",-31.39524,-64.14719
"C0453","Cochabamba",2924,"Villoldo y Contursi","62 Ida - 65 Ida - ",-31.39568,-64.14877
"C0454","Cochabamba",2767,"Santos Discepolo y Homero Manzi","62 Ida - 65 Ida - ",-31.39618,-64.15033
"C0455","Cochabamba",2512,"Anibal Troilo y Ciriaco Ortiz","62 Ida - 65 Ida - ",-31.39684,-64.15238
"C0456","Cochabamba",2400,"Juan Jose Casal y Maximo Virgolini","62 Ida - 65 Ida - ",-31.39753,-64.15457
"C0457","Cochabamba",2305,"Maximo Virgolini y Polonia","62 Ida - 65 Ida - ",-31.39818,-64.15662
"C0458","Cochabamba",2200,"Polonia y Garibaldo","62 Ida - 65 Ida - ",-31.39873,-64.15835
"C0459","Cochabamba",2109,"Garibaldi y Eufrasio Loza","62 Ida - 65 Ida - ",-31.39937,-64.1604
"C0460","Cochabamba",1914,"Patria y Mejico","62 Ida - 65 Ida - ",-31.40001,-64.16247
"C0461","Cochabamba",1825,"Antranik y Janer","62 Ida - 65 Ida - ",-31.40054,-64.16414
"C0462","Cochabamba",1500,"Roman Deheza y Roma","62 Ida - 65 Ida - ",-31.4015,-64.16744
"C0463","Viamonte",1207,"Cochabamba y Charcas","62 Ida - ",-31.40244,-64.16883
"C0464","Viamonte",1050,"Buchardo y Juan de Garay","62 Ida - ",-31.40424,-64.16818
"C0465","Viamonte",769,"Rincon y Libertad","60 Ida - 62 Ida - ",-31.40699,-64.16715
"C0467","Sarmiento",1321,"Viamonte y Jacinto Rios","60 Ida - 62 Ida - 63 Ida - 65 Ida - 66 Reg - ",-31.41043,-64.16651
"C0473","San Jeronimo",343,"Obispo Salguero y Chacabuco","60 Ida - 62 Ida - 64 Ida - ",-31.41865,-64.17959
"C0482","Pueyrredon",1357,"Misiones y La Pampa","62 Ida - 64 Ida - 67 Ida - ",-31.42199,-64.2061
"C0483","Pueyrredon",1670,"Rio Negro y Miguel Urrutia","60 Ida - 62 Ida - 64 Ida - 67 Ida - ",-31.42094,-64.20976
"C0485","Sol de Mayo",1230,"Peru y Brasil","60 Ida - 62 Ida - 64 Ida - ",-31.42403,-64.21236
"C0487","Luis Agote",2130,"Ocaña y Josefa Zavattaro","62 Ida - ",-31.42671,-64.215159
"C0488","Luis Agote",2341,"Sipe Sipe y Punta Lara","62 Ida - ",-31.42630833,-64.21729444
"C0489","Luis Agote",2566,"Echeverria y Gilardo Gilardi","62 Ida - ",-31.42559,-64.22088
"C0490","Luis Agote",2743,"Blamey Lafore y Brown","62 Ida - ",-31.42517,-64.22305
"C0491","Luis Agote",2912,"Constantino Gaito y Leon Pinelo","62 Ida - ",-31.42474,-64.2253
"C0492","Luis Agote",3068,"Schubert y Maestro Vidal","62 Ida - ",-31.42422,-64.22798
"C0493","Luis Agote",3240,"Comechingones y Maldonado","62 Ida - ",-31.4239,-64.22967
"C0494","Luis Agote",3390,"Los Platanos y Miguel Carcano","62 Ida - ",-31.42359,-64.23125
"C0495","Luis Agote",3634,"Felix Paz y Warnes","62 Ida - ",-31.42304,-64.23402
"C0498","Iseas",1538,"Alcorta y Manuel de Fierro","62 Ida - 67 Ida - ",-31.42439,-64.2376
"C0499","Graham Bell",1642,"Arenales Uriburu y Alberto Williams","62 Ida - ",-31.42678,-64.2367
"C0500","Williams",4000,"Luis Pasteur y Mary Curie","62 Ida - ",-31.42682,-64.23824
"C0501","Williams",4176,"Fournier y Roque Arias","62 Ida - ",-31.42637,-64.2405
"C0502","Williams",4319,"Ruiz de Guzman y Acu¤a","62 Ida - ",-31.42631,-64.24272
"C0503","Williams",4488,"Aviador Abel y Aviador Abel","62 Ida - 65 Ida - ",-31.42632,-64.24553
"C0504","Aviador Abel",1560,"Arenales Uriburu y Chavez","62 Ida - 65 Ida - ",-31.42558,-64.24595
"C0505","Aviador Abel",1455,"Bradley y Santibañes","62 Ida - 65 Ida - ",-31.42374,-64.24594
"C0506","Aviador Abel",1410,"Zabala y Mendoza","62 Ida - 65 Ida - ",-31.4228,-64.24594
"C0507","Figueroa",4574,"Aviador Abel y Aviador Kingsley","62 Ida - 65 Ida - ",-31.42145,-64.24678
"C0508","Figueroa",4574,"Aviador Abel y Aviador Kingsley","62 Reg - ",-31.42145,-64.24678
"C0509","Aviador Kinsgley",1355,"Figueroa y Guemes","62 Reg - 65 Reg - ",-31.42145,-64.24678
"C0510","Aviador Kingsley",1614,"Santiba¤ez y Bradley","62 Reg - 65 Reg - ",-31.42324,-64.247
"C0511","Aviador Kingsley",1500,"Zuloaga y Chavez","62 Reg - 65 Reg - ",-31.4246,-64.247
"C0512","Aviador Kingsley",1350,"Kingsley esquina con Williams","62 Reg - 65 Reg - ",-31.42598,-64.24702
"C0513","Williams",4435,"Aviador Abel y Aviador Richardson","62 Reg - ",-31.42633,-64.24535
"C0514","Williams",4325,"Aviador Camilotti y Acu¤a","62 Reg - ",-31.42634,-64.24317
"C0515","Williams",4200,"Ruiz de Guzman y Roque Arias","62 Reg - ",-31.42634,-64.24152
"C0517","Williams",3824,"Pasteur y Graham Bell","62 Reg - ",-31.42698,-64.23751
"C0518","Graham Bell",1579,"Arenales Uriburu y De Chavez","62 Reg - ",-31.42669,-64.23664
"C0519","Alcorta",3800,"Graham Bell y Iseas","62 Reg - ",-31.42478,-64.23734
"C0520","Iseas",1470,"Rodrigo Pereyra y Jacobo Wolff","62 Reg - 67 Reg - ",-31.42399,-64.23706
"C0522","Luis Agote",3625,"Warnes y Felix Paz","62 Reg - ",-31.423,-64.23435
"C0523","Luis Agote",3400,"Luis Gaona y Miguel Carcano","62 Reg - ",-31.42333,-64.23272
"C0524","Luis Agote",3253,"Los Platanos y Maldonado","62 Reg - ",-31.42375,-64.23056
"C0525","Luis Agote",3061,"Maestro Vidal y Schubert","62 Reg - ",-31.42417,-64.2284
"C0526","Luis Agote",2878,"Leon Pinelo y Constantino Gaito","62 Reg - ",-31.42469,-64.2257
"C0527","Luis Agote",2774,"Chazarreta y Brown","62 Reg - ",-31.42501,-64.22402
"C0528","Luis Agote",2600,"Padre Lozano y Gilardo Gilardi","62 Reg - ",-31.42545,-64.22175
"C0529","Luis Agote",2451,"Olegario Correa y Pedro Goyena","62 Reg - ",-31.42588,-64.21958
"C0530","Luis Agote",2305,"Punta Lara y Sipe Sipe","62 Reg - ",-31.42631,-64.21741
"C0531","Luis Agote",2143,"Haedo y Ocaña","62 Reg - ",-31.42652,-64.21628
"C0532","Luis Agote",1800,"Ingeniero Lopez y Sol de Mayo","62 Reg - ",-31.42706,-64.2135
"C0533","Luis Agote",1646,"Roque Suarez y Rio Negro","62 Reg - ",-31.42755556,-64.21065833
"C0534","Rio Negro",1365,"Luis Agote y Luis Dellepiane","62 Reg - ",-31.427103,-64.210179
"C0535","Rio Negro",1243,"Brasil y Peru","60 Reg - 62 Reg - 64 Reg - ",-31.42534,-64.2097
"C0538","Pueyrredon",1177,"Paraguay y Paso de los Andes","60 Reg - 62 Reg - 64 Reg - 67 Reg - ",-31.42256,-64.20443
"C0539","Funes",1039,"Paso de los Andes y Mariano Moreno","60 Reg - 62 Reg - 67 Reg - ",-31.42455,-64.20242
"C0542","Mariano Moreno",233,"Duarte Quiros y Caseros","60 Reg - 62 Reg - 67 Reg - ",-31.41518,-64.19861
"C0543","Rodriguez Peña",170,"9 de Julio y Colon","60 Reg - 62 Reg - ",-31.41068,-64.19696
"C0544","Colon",833,"Avellaneda y Urquiza","60 Reg - 62 Reg - ",-31.41028,-64.19445
"C0548","Olmos",478,"Salta y Santiago del Estero","60 Reg - 61 Reg - 62 Reg - 63 Reg - 64 Reg - 65 Reg - 66 Ida - 16 Ida",-31.41559,-64.17708
"C0555","Roma",1040,"Juan de Garay y Buchardo","60 Reg - 62 Reg - ",-31.40467,-64.16667
"C0557","Padre Luis Monti",1738,"Nores y Janer","62 Reg - ",-31.40024,-64.16624
"C0558","Padre Luis Monti",1913,"Mejico y Patria","62 Reg - ",-31.39927,-64.16314
"C0559","Padre Luis Monti",2196,"Eufrasio Loza y Garibaldi","62 Reg - ",-31.39826,-64.15996
"C0560","Padre Luis Monti",2292,"Garibaldi y Polonia","62 Reg - 65 Reg - ",-31.39759,-64.15785
"C0561","Padre Luis Monti",2392,"Polonia y Maximo Virgolini","62 Reg - 65 Reg - ",-31.39694,-64.15576
"C0562","Padre Luis Monti",2490,"Juan Jose Casal y Ciriaco Ortiz","62 Reg - 65 Reg - ",-31.39628,-64.15376
"C0563","Padre Luis Monti",2692,"Anibal Troilo y Homero Manzi","62 Reg - 65 Reg - ",-31.3956,-64.15162
"C0564","Padre Luis Monti",2888,"Santos Discepolo y Pascual Contursi","62 Reg - 65 Reg - ",-31.39496,-64.14953
"C0565","Padre Luis Monti",3068,"Angel Villoldo y Celedonio Flores","62 Reg - 65 Reg - ",-31.39463,-64.14848
"C0566","Padre Luis Monti",3282,"Juan Cavero y Jose Cervini","62 Reg - 65 Reg - ",-31.39419,-64.14685
"C0567","Padre Luis Monti",3492,"Tomas Dombidas y Tula Cervin","62 Reg - 65 Reg - ",-31.39368,-64.14471
"C0568","Padre Luis Monti",3687,"Jose de Quevedo y Clemente Villada","62 Reg - 65 Reg - ",-31.3932,-64.14305
"C0569","Padre Luis Monti",3792,"Duran y Rawson","62 Reg - 65 Reg - ",-31.393,-64.14086
"C0570","Padre Luis Monti",3933,"Cabo de Hornos y Orgaz","62 Reg - 65 Reg - ",-31.39303,-64.13977
"C0571","Padre Luis Monti",4040,"Zavalia y San Martin","62 Reg - 65 Reg - ",-31.393,-64.13808
"C0572","Padre Luis Monti",4200,"Severo Vaccaro y Franklin","62 Reg - 65 Reg - ",-31.39299,-64.13696
"C0573","Padre Luis Monti",4392,"Wilson y Edison","62 Reg - 65 Reg - ",-31.39298,-64.13526
"C0574","Padre Luis Monti",4582,"Altolaguirre y Alsina","62 Reg - ",-31.39296,-64.13359
"C0575","Padre Luis Monti",4773,"Chachapoyas y Montemayor","62 Reg - ",-31.39293,-64.13249
"C0576","Padre Luis Monti",4994,"Ramon de Clairac y Elizalde y Ustrariz","62 Reg - ",-31.39289,-64.13025
"C0577","Padre Luis Monti",5078,"Allende y Condarco","62 Reg - ",-31.3929,-64.12915
"C0578","Condarco",1498,"Padre Luis Monti y Suipacha","62 Reg - ",-31.39161,-64.12876
"C0579","Condarco",1586,"Suipacha y Nuñez","62 Reg - ",-31.39024,-64.12877
"C0580","Condarco",1698,"Nuñez y Bulnes","62 Reg - ",-31.38872,-64.12877
"C0581","Bulnes",4700,"Mesa y Castro y Montemayor","62 Reg - ",-31.38875,-64.13143
"C0582","Malvinas",3000,"Altolaguirre y Alsina","62 Reg - 65 Reg - ",-31.38896,-64.13402
"C0583","Malvinas",3275,"Montemayor y Mesa y Castro","62 Reg - 66 Ida - ",-31.38843,-64.13185
"C0584","Malvinas",3500,"Clariac y Condarco","62 Reg - ",-31.38788,-64.12952
"C0585","Urien",1781,"Bulnes y Alcaraz","62 Reg - ",-31.38728,-64.12435
"C0586","Urien",1659,"Sayos y Anchoris","62 Reg - ",-31.38871,-64.12461
"C0587","Urien",1521,"Carbajal y Suipacha","62 Reg - ",-31.3906,-64.12493
"C0588","Urien",9999,"Suncho Huaico y Xanaes","62 Reg - ",-31.39252,-64.12523
"C0589","Xanaes",9999,"Urien y Astori","62 Reg - ",-31.39305,-64.12271
"C0590","Astori",1500,"Xanaes y Suipacha","62 Reg - ",-31.3916,-64.12258
"C0591","Astori",1603,"Suipacha y Anchoris","62 Reg - ",-31.3902,-64.12236
"C0592","Astori",1674,"Anchoris y Alcaraz","62 Reg - ",-31.38828,-64.12206
"C0593","Astori",1794,"Alcaraz y Bulnes","62 Reg - ",-31.38684,-64.12184
"C0594","Bulnes",5705,"Astori y Machoni","62 Reg - ",-31.38622,-64.12045
"C0595","Bulnes",5800,"Astori y Machoni","62 Reg - ",-31.38584,-64.11878
"C0596","Machoni",1700,"Alonso Nieto Herrera y Alcaraz","62 Reg - ",-31.38805,-64.11868
"C0597","Alcaraz",5870,"Lorenzo Rillos y Ladislao Orosz","62 Reg - ",-31.38879,-64.11775
"C0598","Alcaraz",5976,"Blas Varela y Francisco Charlevoix","62 Reg - ",-31.38897,-64.11604
"C0599","Alcaraz",9999,"Esquina con Mercado","62 Reg - ",-31.39058,-64.1121
"C0600","Publica de Zepa B",9999,"Frente Manzana 7","62 Reg - ",-31.38973,-64.11175
"C0601","Publica de Zepa B",9999,"Frente Manzana 8","62 Reg - ",-31.38977,-64.11012
"C0602","Publica de Zepa B",9999,"Frente Manzana 2","62 Reg - ",-31.39017,-64.10394
"C0603","Publica de Zepa B",9999,"Frente Manzana 6","62 Reg - ",-31.3896,-64.10198
"C0604","Costa Rica",2957,"Sierras Grandes y Jesus Maria","61 Ida - 64 Ida -",-31.413818,-64.145893
"C0605","Costa Rica",2811,"Jesus Maria y Sin Datos","61 Ida - 64 Ida - ",-31.414099,-64.147524
"C0606","Martires",292,"Costa Rica y Caroya","61 Ida - ",-31.41442,-64.14804
"C0607","Sinsacate",2500,"Loreto y Baylen","61 Ida - ",-31.4149,-64.14954
"C0608","Sinsacate",2330,"Juan Roque y Yatasto","61 Ida - ",-31.41534,-64.15114
"C0609","Sinsacate",2165,"Remedios de escalada y Burges","61 Ida - ",-31.41577,-64.15273
"C0610","Sinsacate",2053,"Gral. Sandino y Nueva Zelanda","61 Ida - ",-31.41606,-64.15377
"C0611","Nueva Zelanda",105,"Panama y Germania","61 Ida - ",-31.41438,-64.15508
"C0614","Guemes",5,"Angel Machado y Rosario de Santa Fe","61 Ida - ",-31.41444,-64.16043
"C0615","Republica Dominicana",100,"4 de Febrero y Juan Larrea","61 Ida - ",-31.41582,-64.15984
"C0616","Republica Dominicana",294,"Alejandro Carbo y Manuel Dorrego","61 Ida - ",-31.41802,-64.16046
"C0617","Asuncion",350,"Juan Jose Paso y Leonor de Tejedo","61 Ida - ",-31.41858,-64.16133
"C0618","Vespucio",1610,"Asuncion y Uruguay","61 Ida - ",-31.42026,-64.16219
"C0619","Vespucio",1415,"Salto y Garzon Agulla","61 Ida - ",-31.41983,-64.16441
"C0620","Vespucio",1211,"Posadas y Rio Cuarto","61 Ida - ",-31.41942,-64.16664
"C0621","San Nicolas",405,"Vespucio y Leonor de Tejeda","61 Ida - ",-31.41847,-64.16809
"C0622","San Nicolas",205,"Juan Jose Paso y Rosario de Santa Fe","61 Ida - ",-31.41666,-64.16758
"C0623","David Luque",295,"24 de Setiembre y Catamarca","61 Ida - ",-31.41383,-64.16855
"C0624","Sarmiento",949,"Felix Frias","60 Ida - 61 Ida - 62 Ida - 63 Ida - 65 Ida - 66 Reg - ",-31.41165,-64.17105
"C0628","Gral. Paz",365,"La Rioja y Santa Rosa","61 Ida - 63 Ida - 18 Ida - ",-31.41091,-64.18498
"C0629","Gral. Paz",30,"9 de Julio y Dean Funes","61 Ida - 63 Ida - 65 Ida - 13 Reg - 18 Ida - 19 Reg - D10 Reg - ",-31.41479,-64.18655
"C0632","M.T. de Alvear",360,"Duarte Quiros y San Juan","64 Ida - ",-31.41917,-64.19005
"C0634","M.T. de Alvear",628,"San Luis y Ayacucho","64 Ida - ",-31.42203,-64.19257
"C0638","Julio Roca",492,"Rodolfo Reyna y Arturo Bas","61 Ida - 65 Ida - ",-31.42839,-64.19789
"C0639","Julio Roca",680,"Corro y Artigas","61 Ida - ",-31.42878,-64.20063
"C0640","Elpidio Gonzalez",1468,"Zavaleta y Bambilla","61 Ida - ",-31.42913,-64.20166
"C0641","Elpidio Gonzalez",1570,"Bambilla y Sin Datos","61 Ida - ",-31.43094,-64.2022
"C0642","Fuencarral",754,"Elpidio Gonzalez y Canalejas","61 Ida - ",-31.43292,-64.20322
"C0643","Fuencarral",948,"Paso de los Andes y Sin Datos","61 Ida - ",-31.4324,-64.20597
"C0644","Fuencarral",1045,"Alejandro Dumas y Misiones","61 Ida - ",-31.43202,-64.20814
"C0645","La Pampa",1758,"Minerva y Alcala","61 Ida - ",-31.43227,-64.2094
"C0646","La Pampa",1914,"Neptuno y Venus","61 Ida - ",-31.43371,-64.20979
"C0647","Venus",1040,"Alejandro Dumas y Emilio Achaval","61 Ida - ",-31.43466,-64.20899
"C0648","Emilio Achaval",2066,"Ferreyra y Benito Soria","61 Ida - ",-31.43577,-64.20823
"C0649","Kronfus",2308,"Romagosa y La Cañada","61 Ida - ",-31.43759,-64.20903
"C0650","Kronfus",2505,"La Cañada y Goicocechea","61 Ida - ",-31.43856,-64.21044
"C0651","Kronfus",2598,"Goicoechea y Jose Baca","61 Ida - ",-31.43938,-64.21158
"C0652","Laspiur",2778,"Rodriguez de la Torre y Domingo de Irala","61 Ida - ",-31.44111667,-64.212925
"C0653","Tronador",2852,"Olayon y Antonio Melo ","61 Ida - ",-31.44159444,-64.21491111
"C0654","Guayama",1949,"Tronador y Aconquija","61 Ida - ",-31.4428,-64.21546
"C0655","Aconquija",3090,"Yanquetruz y Ibacla","61 Ida - ",-31.44382,-64.21652
"C0656","Lorenzo Ibacla",1950,"Tronador y Aconquija","61 Ida - ",-31.445899,-64.216575
"C0658","Baigorria",1050,"Rio Negro y Cacheuta","61 Ida - ",-31.44563,-64.2126
"C0659","Cacheuta",3290,"San Antonio y Jose Pizarro","61 Ida - ",-31.44626,-64.21154
"C0660","Pizarro",1200,"Cacheuta y Horacio Martinez","61 Ida - ",-31.446181,-64.213376
"C0661","Horacio Martinez",3494,"Novillo Martinez y Virgilio Moyano","61 Ida - ",-31.44741,-64.21386
"C0662","Horacio Martinez",3594,"Brandan y Eliseo Soaje","61 Ida - ",-31.44874,-64.214199
"C0663","Horacio Martinez",3800,"Manuel Moreno y Tafi","61 Ida - ",-31.45087,-64.2148
"C0664","Tafi",1100,"Horacio Martinez y Cacheuta","61 Ida - ",-31.45139,-64.21327
"C0665","Cacheuta",3914,"Tafi y Trelew","61 Ida - ",-31.45286,-64.21348
"C0666","Cacheuta",4090,"Trelew y Huiliches","61 Ida - ",-31.45569,-64.21429
"C0667","Huiliches",1196,"Publica Ey Treviso","61 Ida - ",-31.45572,-64.21623
"C0668","Huiliches",1274,"Terry y Rio Negro","61 Ida - ",-31.4555,-64.21739
"C0669","Manzana D Lote 6",9999,"Rio Negro y Sin Datos","61 Ida - ",-31.4572,-64.21854
"C0670","Manzana H Lote 14",9999,"Frente Manzana H ","61 Ida - ",-31.45661,-64.22063
"C0671","Manzana J Lote 24",9999,"Frente Manzana J ","61 Ida - ",-31.45624,-64.22164
"C0672","Manzana Q Lote 3",9999,"Frente Manzana Q ","61 Ida - ",-31.455178,-64.222386
"C0673","Manzana T Lote 27",9999,"Frente Manzana T ","61 Ida - ",-31.45337,-64.22325
"C0675","Publica SMATA",9999,"Frente Manzana N ","61 Reg - ",-31.45434,-64.22351
"C0676","Publica SMATA",9999,"Frente Manzana F ","61 Reg - ",-31.45564,-64.22289
"C0677","Publica SMATA",9999,"Frente Manzana E ","61 Reg - ",-31.45617,-64.22196
"C0678","Publica SMATA",9999,"Frente Manzana E ","61 Reg - ",-31.45652,-64.22089
"C0679","Publica SMATA",9999,"Frente Manzana D ","61 Reg - ",-31.45726,-64.21882
"C0680","Huiliches",1281,"Rio Negro y Terry","61 Reg - ",-31.4555,-64.21799
"C0681","Huiliches",1115,"Publica F y Cacheuta","61 Reg - ",-31.45605,-64.21469
"C0682","Cacheuta",4000,"Huiliches y Paso de la Patria","61 Reg - ",-31.454833,-64.213632
"C0683","Cacheuta",3800,"Trelew y Tafi","61 Reg - ",-31.45247,-64.21299
"C0684","Horacio Martinez",3756,"Tafi y Manuel Moreno","61 Reg - ",-31.45095,-64.21482
"C0685","Horacio Martinez",3465,"Virgilio Moyano y Novillo Martinez","61 Reg - ",-31.44727,-64.21366
"C0686","San Antonio",1189,"Martinez y Cacheuta","61 Reg - ",-31.44632,-64.21356
"C0687","San Antonio",1100,"Martinez y Cacheuta","61 Reg - ",-31.44583,-64.21173
"C0688","Baigorria",1050,"Cacheuta y Rio Negro","61 Reg - ",-31.44554,-64.21215
"C0689","Tronador",3070,"Ibacla y Yanquetruz","61 Reg - ",-31.44559,-64.21585
"C0690","Tronador",2973,"Yanquetruz y Ibiac","61 Reg - ",-31.443118,-64.215257
"C0691","Rio Negro",2800,"Guayama y Irala","61 Reg - ",-31.4413,-64.21399
"C0692","Kronfus",2566,"Jose Baca y Rafael Igarazabal","61 Reg - ",-31.43964,-64.21191
"C0693","Kronfus",2505,"Goycoechea y la Misma","61 Reg - ",-31.43873,-64.21061
"C0694","Kronfus",2305,"La Cañada y Romagosa","61 Reg - ",-31.43782,-64.20929
"C0695","Emilio Achaval",2117,"Romagosa y Benito Soria","61 Reg - ",-31.43713,-64.20857
"C0696","Emilio Achaval",2055,"Benito Soria y Fereryra","61 Reg - ",-31.436043,-64.208333
"C0698","Dumas",1901,"Venus y Preciados","61 Reg - ",-31.43419,-64.20857
"C0699","Alcala",1005,"Dumas y Emilio Achaval","61 Reg - ",-31.43301,-64.20792
"C0700","Alcala",917,"Paraguay y","61 Reg - ",-31.43333,-64.20629
"C0701","Alcala",715,"Canalejas y Elpidio Gonzalez","61 Reg - ",-31.433837,-64.203618
"C0702","Elpidio Gonzalez",1721,"Alcala y Fuencarral","61 Reg - ",-31.43356,-64.20286
"C0703","Elpidio Gonzalez",1575,"Rufino Zado y Mayor","61 Reg - ",-31.43161,-64.20236
"C0704","Elpidio Gonzalez",1463,"Bambilla y Zavaleta","61 Reg - ",-31.42931,-64.20167
"C0705","Julio Roca",557,"Corro y Arturo Bas","61 Reg - 65 Reg - ",-31.42877,-64.19921
"C0711","Belgrano",147,"Caseros y 27 de Abril","61 Reg - 64 Reg - 16 Ida - 66 Ida",-31.41659,-64.18897
"C0716","24 de Setiembre",772,"Ocampo y Ovidio Lagos","60 Reg - 61 Reg - 62 Reg - 63 Reg - 64 Reg - 65 Reg - 66 Ida - ",-31.4156,-64.17271
"C0717","24 de Setiembre",980,"Esquiu y Felix Frias","60 Reg - 61 Reg - 62 Reg - 63 Reg - 64 Reg - 66 Ida - ",-31.414918,-64.170141
"C0718","Felix Frias",105,"24 de Setiembre y 25 de Mayo","61 Reg - ",-31.41603,-64.16914
"C0719","La Plata",496,"Leonor de Tejeda y Americo Vespucio","61 Reg - ",-31.41882,-64.16933
"C0720","Zuviria",1086,"La Plata y San Nicolas","61 Reg - ",-31.42009,-64.16918
"C0721","Zuviria",1266,"Rio Cuarto y Posadas","61 Reg - ",-31.4205,-64.16699
"C0722","Zuviria",1494,"Garzon Agulla y Salto","61 Reg - ",-31.4209,-64.16468
"C0723","Zuviria",1690,"Uruguay y Asuncion","61 Reg - ",-31.42136,-64.16235
"C0724","Copiapo",507,"Arenales y Americo Vespucio","61 Reg - ",-31.42074,-64.16071
"C0725","Copiapo",311,"Leonor de Tejeda y Manuel Dorrego","61 Reg - ",-31.4189,-64.16027
