route_id,start_time,headway_secs,end_time,service_id
43,22:30:00,1800,25:00:00,D
44,05:00:00,900,06:00:00,D
44,06:00:00,600,08:30:00,D
44,08:30:00,900,12:00:00,D
44,12:00:00,600,13:30:00,D
44,13:30:00,900,18:30:00,D
44,18:30:00,600,21:30:00,D
44,21:30:00,900,22:30:00,D
44,22:30:00,1800,25:00:00,D
50,01:00:00,3600,05:00:00,D
50,05:00:00,600,06:00:00,D
50,06:00:00,360,08:30:00,D
50,08:30:00,600,12:00:00,D
50,12:00:00,360,13:30:00,D
50,13:30:00,600,18:30:00,D
50,18:30:00,360,21:30:00,D
50,21:30:00,600,22:30:00,D
50,22:30:00,1200,25:00:00,D
500,05:00:00,1800,06:00:00,D
500,06:00:00,1800,08:30:00,D
500,08:30:00,1800,12:00:00,D
500,12:00:00,1800,13:30:00,D
500,13:30:00,1800,18:30:00,D
500,18:30:00,1800,21:30:00,D
500,21:30:00,1800,22:30:00,D
501,05:00:00,1800,06:00:00,D
501,06:00:00,1800,08:30:00,D
501,08:30:00,1800,12:00:00,D
501,12:00:00,1800,13:30:00,D
501,13:30:00,1800,18:30:00,D
501,18:30:00,1800,21:30:00,D
501,21:30:00,1800,22:30:00,D
51,05:00:00,900,06:00:00,D
51,06:00:00,600,08:30:00,D
51,08:30:00,900,12:00:00,D
51,12:00:00,600,13:30:00,D
51,13:30:00,900,18:30:00,D
51,18:30:00,600,21:30:00,D
51,21:30:00,900,22:30:00,D
51,22:30:00,1800,25:00:00,D
52,01:00:00,7200,05:00:00,D
52,05:00:00,900,06:00:00,D
52,06:00:00,600,08:30:00,D
52,08:30:00,900,12:00:00,D
52,12:00:00,600,13:30:00,D
52,13:30:00,900,18:30:00,D
52,18:30:00,600,21:30:00,D
52,21:30:00,900,22:30:00,D
52,22:30:00,1800,25:00:00,D
53,05:00:00,900,06:00:00,D
53,06:00:00,480,08:30:00,D
53,08:30:00,900,12:00:00,D
53,12:00:00,480,13:30:00,D
53,13:30:00,900,18:30:00,D
53,18:30:00,480,21:30:00,D
53,21:30:00,900,22:30:00,D
53,22:30:00,1800,25:00:00,D
54,05:00:00,1200,06:00:00,D
54,06:00:00,900,08:30:00,D
54,08:30:00,1200,12:00:00,D
54,12:00:00,900,13:30:00,D
54,13:30:00,1200,18:30:00,D
54,18:30:00,900,21:30:00,D
54,21:30:00,1200,22:30:00,D
54,22:30:00,1800,25:00:00,D
55,05:00:00,1200,06:00:00,D
55,06:00:00,900,08:30:00,D
55,08:30:00,1200,12:00:00,D
55,12:00:00,900,13:30:00,D
55,13:30:00,1200,18:30:00,D
55,18:30:00,900,21:30:00,D
55,21:30:00,1200,22:30:00,D
60,01:00:00,3600,05:00:00,D
60,05:00:00,900,06:00:00,D
60,06:00:00,540,08:30:00,D
60,08:30:00,900,12:00:00,D
60,12:00:00,540,13:30:00,D
60,13:30:00,900,18:30:00,D
60,18:30:00,540,21:30:00,D
60,21:30:00,900,22:30:00,D
60,22:30:00,1200,25:00:00,D
600,05:00:00,1200,06:00:00,D
600,06:00:00,900,08:30:00,D
600,08:30:00,1200,12:00:00,D
600,12:00:00,900,13:30:00,D
600,13:30:00,1200,18:30:00,D
600,18:30:00,900,21:30:00,D
600,21:30:00,1200,22:30:00,D
600,22:30:00,1800,25:00:00,D
601,05:00:00,1200,06:00:00,D
601,06:00:00,900,08:30:00,D
601,08:30:00,1200,12:00:00,D
601,12:00:00,900,13:30:00,D
601,13:30:00,1200,18:30:00,D
601,18:30:00,900,21:30:00,D
601,21:30:00,1200,22:30:00,D
601,22:30:00,1800,25:00:00,D
61,05:00:00,1500,06:00:00,D
61,06:00:00,1200,08:30:00,D
61,08:30:00,1500,12:00:00,D
61,12:00:00,1200,13:30:00,D
61,13:30:00,1500,18:30:00,D
61,18:30:00,1200,21:30:00,D
61,21:30:00,1500,22:30:00,D
61,22:30:00,1800,25:00:00,D
62,01:00:00,7200,05:00:00,D
62,05:00:00,900,06:00:00,D
62,06:00:00,600,08:30:00,D
62,08:30:00,900,12:00:00,D
62,12:00:00,600,13:30:00,D
62,13:30:00,900,18:30:00,D
62,18:30:00,600,21:30:00,D
62,21:30:00,900,22:30:00,D
62,22:30:00,1800,25:00:00,D
63,05:00:00,1200,06:00:00,D
63,06:00:00,1020,08:30:00,D
63,08:30:00,1200,12:00:00,D
63,12:00:00,1020,13:30:00,D
63,13:30:00,1200,18:30:00,D
63,18:30:00,1020,21:30:00,D
63,21:30:00,1200,22:30:00,D
63,22:30:00,1800,25:00:00,D
64,01:00:00,7200,05:00:00,D
64,05:00:00,1200,06:00:00,D
64,06:00:00,900,08:30:00,D
64,08:30:00,1200,12:00:00,D
64,12:00:00,900,13:30:00,D
64,13:30:00,1200,18:30:00,D
64,18:30:00,900,21:30:00,D
64,21:30:00,1200,22:30:00,D
64,22:30:00,1800,25:00:00,D
65,01:00:00,7200,05:00:00,D
65,05:00:00,1200,06:00:00,D
65,06:00:00,840,08:30:00,D
65,08:30:00,1200,12:00:00,D
65,12:00:00,840,13:30:00,D
65,13:30:00,1200,18:30:00,D
65,18:30:00,840,21:30:00,D
65,21:30:00,1200,22:30:00,D
65,22:30:00,1800,25:00:00,D
66,05:00:00,1200,06:00:00,D
66,06:00:00,960,08:30:00,D
66,08:30:00,1200,12:00:00,D
66,12:00:00,960,13:30:00,D
66,13:30:00,1200,18:30:00,D
66,18:30:00,960,21:30:00,D
66,21:30:00,1200,22:30:00,D
66,22:30:00,1800,25:00:00,D
67,05:00:00,1200,06:00:00,D
67,06:00:00,900,08:30:00,D
67,08:30:00,1200,12:00:00,D
67,12:00:00,900,13:30:00,D
67,13:30:00,1200,18:30:00,D
67,18:30:00,900,21:30:00,D
67,21:30:00,1200,22:30:00,D
67,22:30:00,2700,25:00:00,D
68,05:00:00,2700,06:00:00,D
68,06:00:00,1500,08:30:00,D
68,08:30:00,2700,12:00:00,D
68,12:00:00,1500,13:30:00,D
68,13:30:00,2700,18:30:00,D
68,18:30:00,1500,21:30:00,D
68,21:30:00,2700,22:30:00,D
70,01:00:00,3600,05:00:00,D
70,05:00:00,780,06:00:00,D
70,06:00:00,480,08:30:00,D
70,08:30:00,780,12:00:00,D
70,12:00:00,480,13:30:00,D
70,13:30:00,780,18:30:00,D
70,18:30:00,480,21:30:00,D
70,21:30:00,780,22:30:00,D
70,22:30:00,1200,25:00:00,D
71,01:00:00,7200,05:00:00,D
71,05:00:00,1020,06:00:00,D
71,06:00:00,720,08:30:00,D
71,08:30:00,1020,12:00:00,D
71,12:00:00,720,13:30:00,D
71,13:30:00,1020,18:30:00,D
71,18:30:00,720,21:30:00,D
71,21:30:00,1020,22:30:00,D
71,22:30:00,1800,25:00:00,D
72,05:00:00,1020,06:00:00,D
72,06:00:00,780,08:30:00,D
72,08:30:00,1020,12:00:00,D
72,12:00:00,780,13:30:00,D
72,13:30:00,1020,18:30:00,D
72,18:30:00,780,21:30:00,D
72,21:30:00,1020,22:30:00,D
72,22:30:00,1800,25:00:00,D
73,05:00:00,1800,06:00:00,D
73,06:00:00,1200,08:30:00,D
73,08:30:00,1800,12:00:00,D
73,12:00:00,1200,13:30:00,D
73,13:30:00,1800,18:30:00,D
73,18:30:00,1200,21:30:00,D
73,21:30:00,1800,22:30:00,D
73,22:30:00,1800,25:00:00,D
74,05:00:00,1200,06:00:00,D
74,06:00:00,840,08:30:00,D
74,08:30:00,1200,12:00:00,D
74,12:00:00,840,13:30:00,D
74,13:30:00,1200,18:30:00,D
74,18:30:00,840,21:30:00,D
74,21:30:00,1200,22:30:00,D
74,22:30:00,1800,25:00:00,D
75,05:00:00,1020,06:00:00,D
75,06:00:00,780,08:30:00,D
75,08:30:00,1020,12:00:00,D
75,12:00:00,780,13:30:00,D
75,13:30:00,1020,18:30:00,D
75,18:30:00,780,21:30:00,D
75,21:30:00,1020,22:30:00,D
75,22:30:00,1800,25:00:00,D
80,01:00:00,3600,05:00:00,D
80,05:00:00,720,06:00:00,D
80,06:00:00,480,08:30:00,D
80,08:30:00,720,12:00:00,D
80,12:00:00,480,13:30:00,D
80,13:30:00,720,18:30:00,D
80,18:30:00,480,21:30:00,D
80,21:30:00,720,22:30:00,D
80,22:30:00,1200,25:00:00,D
81,05:00:00,900,06:00:00,D
81,06:00:00,540,08:30:00,D
81,08:30:00,900,12:00:00,D
81,12:00:00,540,13:30:00,D
81,13:30:00,900,18:30:00,D
81,18:30:00,540,21:30:00,D
81,21:30:00,900,22:30:00,D
81,22:30:00,1200,25:00:00,D
82,01:00:00,3600,05:00:00,D
82,05:00:00,1200,06:00:00,D
82,06:00:00,900,08:30:00,D
82,08:30:00,1200,12:00:00,D
82,12:00:00,900,13:30:00,D
82,13:30:00,1200,18:30:00,D
82,18:30:00,900,21:30:00,D
82,21:30:00,1200,22:30:00,D
82,22:30:00,1800,25:00:00,D
83,05:00:00,1500,06:00:00,D
83,06:00:00,900,08:30:00,D
83,08:30:00,1500,12:00:00,D
83,12:00:00,900,13:30:00,D
83,13:30:00,1500,18:30:00,D
83,18:30:00,900,21:30:00,D
83,21:30:00,1500,22:30:00,D
83,22:30:00,2700,25:00:00,D
84,05:00:00,1020,06:00:00,D
84,06:00:00,720,08:30:00,D
84,08:30:00,1020,12:00:00,D
84,12:00:00,720,13:30:00,D
84,13:30:00,1020,18:30:00,D
84,18:30:00,720,21:30:00,D
84,21:30:00,1020,22:30:00,D
84,22:30:00,1800,25:00:00,D
b20,05:00:00,1800,06:00:00,D
b20,06:00:00,1200,08:30:00,D
b20,08:30:00,1800,12:00:00,D
b20,12:00:00,1200,13:30:00,D
b20,13:30:00,1800,18:30:00,D
b20,18:30:00,1200,21:30:00,D
b20,21:30:00,1800,22:30:00,D
b30,05:00:00,1200,06:00:00,D
b30,06:00:00,1200,08:30:00,D
b30,08:30:00,1200,12:00:00,D
b30,12:00:00,1200,13:30:00,D
b30,13:30:00,1200,18:30:00,D
b30,18:30:00,1200,21:30:00,D
b30,21:30:00,1200,22:30:00,D
b60,05:00:00,3600,06:00:00,D
b60,06:00:00,3480,08:30:00,D
b60,08:30:00,3600,12:00:00,D
b60,12:00:00,3480,13:30:00,D
b60,13:30:00,3600,18:30:00,D
b60,18:30:00,3480,21:30:00,D
b60,21:30:00,3600,22:30:00,D
b61,05:00:00,3600,06:00:00,D
b61,06:00:00,1800,08:30:00,D
b61,08:30:00,3600,12:00:00,D
b61,12:00:00,1800,13:30:00,D
b61,13:30:00,3600,18:30:00,D
b61,18:30:00,1800,21:30:00,D
b61,21:30:00,3600,22:30:00,D
b70,05:00:00,1800,06:00:00,D
b70,06:00:00,1200,08:30:00,D
b70,08:30:00,1800,12:00:00,D
b70,12:00:00,1200,13:30:00,D
b70,13:30:00,1800,18:30:00,D
b70,18:30:00,1200,21:30:00,D
b70,21:30:00,1800,22:30:00,D
b80,05:00:00,1800,06:00:00,D
b80,06:00:00,1200,08:30:00,D
b80,08:30:00,1800,12:00:00,D
b80,12:00:00,1200,13:30:00,D
b80,13:30:00,1800,18:30:00,D
b80,18:30:00,1200,21:30:00,D
b80,21:30:00,1800,22:30:00,D
d10,05:00:00,1500,06:00:00,D
d10,06:00:00,840,08:30:00,D
d10,08:30:00,1500,12:00:00,D
d10,12:00:00,840,13:30:00,D
d10,13:30:00,1500,18:30:00,D
d10,18:30:00,840,21:30:00,D
d10,21:30:00,1500,22:30:00,D
d20,05:00:00,1500,06:00:00,D
d20,06:00:00,1200,08:30:00,D
d20,08:30:00,1500,12:00:00,D
d20,12:00:00,1200,13:30:00,D
d20,13:30:00,1500,18:30:00,D
d20,18:30:00,1200,21:30:00,D
d20,21:30:00,1500,22:30:00,D
d30,05:00:00,1200,06:00:00,D
d30,06:00:00,900,08:30:00,D
d30,08:30:00,1200,12:00:00,D
d30,12:00:00,900,13:30:00,D
d30,13:30:00,1200,18:30:00,D
d30,18:30:00,900,21:30:00,D
d30,21:30:00,1200,22:30:00,D
d50,05:00:00,1200,06:00:00,D
d50,06:00:00,900,08:30:00,D
d50,08:30:00,1200,12:00:00,D
d50,12:00:00,900,13:30:00,D
d50,13:30:00,1200,18:30:00,D
d50,18:30:00,900,21:30:00,D
d50,21:30:00,1200,22:30:00,D
d80,05:00:00,1200,06:00:00,D
d80,06:00:00,900,08:30:00,D
d80,08:30:00,1200,12:00:00,D
d80,12:00:00,900,13:30:00,D
d80,13:30:00,1200,18:30:00,D
d80,18:30:00,900,21:30:00,D
d80,21:30:00,1200,22:30:00,D
TA,05:00:00,780,06:00:00,D
TA,06:00:00,420,08:30:00,D
TA,08:30:00,780,12:00:00,D
TA,12:00:00,420,13:30:00,D
TA,13:30:00,780,18:30:00,D
TA,18:30:00,420,21:30:00,D
TA,21:30:00,780,22:30:00,D
TA,22:30:00,1500,25:00:00,D
TB,05:00:00,720,06:00:00,D
TB,06:00:00,420,08:30:00,D
TB,08:30:00,720,12:00:00,D
TB,12:00:00,420,13:30:00,D
TB,13:30:00,720,18:30:00,D
TB,18:30:00,420,21:30:00,D
TB,21:30:00,720,22:30:00,D
TB,22:30:00,1500,25:00:00,D
TC,05:00:00,900,06:00:00,D
TC,06:00:00,540,08:30:00,D
TC,08:30:00,900,12:00:00,D
TC,12:00:00,540,13:30:00,D
TC,13:30:00,900,18:30:00,D
TC,18:30:00,540,21:30:00,D
TC,21:30:00,900,22:30:00,D
TC,22:30:00,1500,25:00:00,D
