stop_id,stop_calle,stop_numero,stop_frente,stop_esquina,stop_entre_a,stop_entre_b,stop_lat,stop_lon
5527,Carcano,280,,,,,-31.38569464501507,-64.26144538774349
5528,Carcano,16,,B Residencial Chateau,,,-31.39020871883998,-64.26403532501699
5529,Duarte Quiroz,4445,,,Arrecifes,Galli,-31.40158005811741,-64.23980402420813
5633,Méjico,911,,,Juan de Garay ,Armenia,-31.40417704421084,-64.16112498648766
4398,Matanza,2993,,,Quilmes,Azul,-31.44690386230446,-64.15688203789364
4399,Pigue,3055,,,Matanza,Ensenada,-31.44813666435387,-64.15760151262715
5638,Viamonte,329,,,Catamarca,Lima,-31.41210314950695,-64.16534904548541
5639,Viamonte,115,,,24 de Setiembre,25 de Mayo,-31.4143510085988,-64.16450282043334
4390,Tapalque,2933,,,Morón,Andueza,-31.44395764056515,-64.1587132561849
4391,Tapalque,3086,,Matanza,Saladillo,Matanza,-31.4439620072132,-64.1571481205079
4392,Tapalque,3294,,Tres Arroyos,Patagones,Tres Arroyos,-31.44400922127208,-64.15541912139253
4393,Tapalque,3388,,,Tres Arroyos,Castañares,-31.44398781715544,-64.15410540077505
4394,Tapalque,3543,,,Lujan,Av Pilar,-31.44394843728646,-64.15211793215013
4395,Av Pilar,2917,,,Trenque Lauquen,Chascomus,-31.44528071136739,-64.15239802983479
4396,Quilmes,3451,,,Luján,Castañares,-31.44639867876221,-64.15281196541775
4397,Quilmes,3231,,Matanza,Tres Arroyos,Matanza,-31.44641187955714,-64.1554821629107
